date,raw_daily,raw_weekly,symptoms_harmonized_daily
2020.01.01,68,50,39.088707
2020.01.02,80,50,45.986713
2020.01.03,74,50,42.537708
2020.01.04,76,50,43.687378
2020.01.05,69,53,52.05864
2020.01.06,56,53,42.250488
2020.01.07,62,53,46.777328
2020.01.08,61,53,46.022854
2020.01.09,55,53,41.496017
2020.01.10,53,53,39.987068
2020.01.11,47,53,35.460232
2020.01.12,47,45,36.327606
2020.01.13,54,45,41.738102
2020.01.14,51,45,39.419319
2020.01.15,45,45,34.78175
2020.01.16,49,45,37.873463
2020.01.17,48,45,37.100533
2020.01.18,40,45,30.91711
2020.01.19,55,50,41.516621
2020.01.20,58,50,43.781162
2020.01.21,55,50,41.516621
2020.01.22,56,50,42.271469
2020.01.23,49,50,36.987537
2020.01.24,56,50,42.271469
2020.01.25,51,50,38.497231
2020.01.26,53,53,40.900482
2020.01.27,54,53,41.672188
2020.01.28,58,53,44.759018
2020.01.29,61,53,47.074139
2020.01.30,57,53,43.987312
2020.01.31,59,53,45.530727
2020.02.01,52,53,40.128777
2020.02.02,65,59,49.888412
2020.02.03,64,59,49.120899
2020.02.04,58,59,44.515812
2020.02.05,57,59,43.748299
2020.02.06,66,59,50.655926
2020.02.07,69,59,52.958469
2020.02.08,62,59,47.585869
2020.02.09,64,62,48.433594
2020.02.10,64,62,48.433594
2020.02.11,76,62,57.514889
2020.02.12,66,62,49.947144
2020.02.13,63,62,47.676819
2020.02.14,63,62,47.676819
2020.02.15,74,62,56.001339
2020.02.16,66,69,49.857979
2020.02.17,77,69,58.167641
2020.02.18,82,69,61.944763
2020.02.19,82,69,61.944763
2020.02.20,70,69,52.879673
2020.02.21,71,69,53.635101
2020.02.22,76,69,57.412216
2020.02.23,98,84,73.33181
2020.02.24,100,84,74.828377
2020.02.25,94,84,70.338676
2020.02.26,95,84,71.08696
2020.02.27,89,84,66.59726
2020.02.28,86,84,64.352409
2020.02.29,82,84,61.359268
2020.03.01,86,77,62.896305
2020.03.02,96,77,70.209831
2020.03.03,95,77,69.478477
2020.03.04,90,77,65.821716
2020.03.05,78,77,57.045483
2020.03.06,83,77,60.702248
2020.03.07,76,77,55.582779
2020.03.08,72,60,53.41198
2020.03.09,72,60,53.41198
2020.03.10,69,60,51.186481
2020.03.11,63,60,46.735477
2020.03.12,64,60,47.477314
2020.03.13,63,60,46.735477
2020.03.14,61,60,45.251812
2020.03.15,57,48,43.600002
2020.03.16,52,48,39.775436
2020.03.17,56,48,42.835087
2020.03.18,53,48,40.540352
2020.03.19,50,48,38.245617
2020.03.20,45,48,34.421051
2020.03.21,47,48,35.950878
2020.03.22,52,45,39.023869
2020.03.23,49,45,36.772491
2020.03.24,41,45,30.76882
2020.03.25,52,45,39.023869
2020.03.26,49,45,36.772491
2020.03.27,51,45,38.273407
2020.03.28,50,45,37.522953
2020.03.29,50,53,38.390484
2020.03.30,58,53,44.532959
2020.03.31,60,53,46.068581
2020.04.01,53,53,40.693909
2020.04.02,55,53,42.229534
2020.04.03,56,53,42.997341
2020.04.04,64,53,49.13982
2020.04.05,67,58,49.321613
2020.04.06,68,58,50.057758
2020.04.07,65,58,47.849327
2020.04.08,59,58,43.432468
2020.04.09,66,58,48.585468
2020.04.10,63,58,46.377041
2020.04.11,64,58,47.113182
2020.04.12,74,54,55.6418
2020.04.13,57,54,42.859222
2020.04.14,52,54,39.09964
2020.04.15,64,54,48.122635
2020.04.16,56,54,42.107307
2020.04.17,56,54,42.107307
2020.04.18,53,54,39.851559
2020.04.19,47,47,36.415756
2020.04.20,47,47,36.415756
2020.04.21,42,47,32.54174
2020.04.22,55,47,42.614185
2020.04.23,54,47,41.839382
2020.04.24,52,47,40.289776
2020.04.25,51,47,39.514973
2020.04.26,57,41,43.529221
2020.04.27,43,41,32.837833
2020.04.28,46,41,35.128845
2020.04.29,44,41,33.601505
2020.04.30,42,41,32.074162
2020.05.01,36,41,27.49214
2020.05.02,40,41,30.546822
2020.05.03,39,42,30.509569
2020.05.04,34,42,26.598085
2020.05.05,40,42,31.291864
2020.05.06,42,42,32.856457
2020.05.07,47,42,36.767941
2020.05.08,58,42,45.373207
2020.05.09,48,42,37.55024
2020.05.10,42,42,31.923628
2020.05.11,38,42,28.883284
2020.05.12,41,42,31.163542
2020.05.13,48,42,36.484142
2020.05.14,56,42,42.564835
2020.05.15,52,42,39.52449
2020.05.16,40,42,30.403456
2020.05.17,39,33,29.068174
2020.05.18,32,33,23.850809
2020.05.19,35,33,26.086823
2020.05.20,35,33,26.086823
2020.05.21,35,33,26.086823
2020.05.22,40,33,29.813511
2020.05.23,38,33,28.322834
2020.05.24,41,37,31.192795
2020.05.25,43,37,32.714394
2020.05.26,31,37,23.584795
2020.05.27,31,37,23.584795
2020.05.28,46,37,34.996792
2020.05.29,45,37,34.235992
2020.05.30,42,37,31.953592
2020.05.31,40,32,29.850235
2020.06.01,35,32,26.118956
2020.06.02,34,32,25.372702
2020.06.03,35,32,26.118956
2020.06.04,34,32,25.372702
2020.06.05,32,32,23.880188
2020.06.06,36,32,26.865211
2020.06.07,42,31,31.649864
2020.06.08,38,31,28.635593
2020.06.09,40,31,30.142729
2020.06.10,31,31,23.360615
2020.06.11,33,31,24.86775
2020.06.12,25,31,18.839205
2020.06.13,27,31,20.34634
2020.06.14,28,31,21.463703
2020.06.15,32,31,24.529945
2020.06.16,34,31,26.063066
2020.06.17,38,31,29.129309
2020.06.18,35,31,26.829628
2020.06.19,30,31,22.996824
2020.06.20,35,31,26.829628
2020.06.21,40,35,29.968578
2020.06.22,38,35,28.47015
2020.06.23,41,35,30.717794
2020.06.24,40,35,29.968578
2020.06.25,35,35,26.222506
2020.06.26,35,35,26.222506
2020.06.27,39,35,29.219366
2020.06.28,43,36,32.411064
2020.06.29,41,36,30.90357
2020.06.30,38,36,28.642336
2020.07.01,35,36,26.3811
2020.07.02,38,36,28.642336
2020.07.03,42,36,31.657316
2020.07.04,37,36,27.88859
2020.07.05,71,39,35.858501
2020.07.06,64,39,32.323158
2020.07.07,53,39,26.767612
2020.07.08,58,39,29.29286
2020.07.09,68,39,34.343353
2020.07.10,54,39,27.272663
2020.07.11,75,39,37.8787
2020.07.12,75,45,37.964397
2020.07.13,74,45,37.458206
2020.07.14,81,45,41.001553
2020.07.15,70,45,35.433441
2020.07.16,75,45,37.964397
2020.07.17,64,45,32.396286
2020.07.18,71,45,35.939629
2020.07.19,82,46,42.018188
2020.07.20,74,46,37.918854
2020.07.21,66,46,33.819519
2020.07.22,72,46,36.89402
2020.07.23,63,46,32.282269
2020.07.24,81,46,41.505775
2020.07.25,77,46,39.456104
2020.07.26,72,44,36.790115
2020.07.27,73,44,37.301086
2020.07.28,66,44,33.72427
2020.07.29,64,44,32.702324
2020.07.30,70,44,35.768166
2020.07.31,67,44,34.235245
2020.08.01,82,44,41.899853
2020.08.02,90,47,45.786495
2020.08.03,78,47,39.681629
2020.08.04,82,47,41.716583
2020.08.05,74,47,37.646671
2020.08.06,70,47,35.611717
2020.08.07,65,47,33.068024
2020.08.08,71,47,36.120457
2020.08.09,66,44,32.286411
2020.08.10,85,44,41.580986
2020.08.11,70,44,34.243164
2020.08.12,75,44,36.689106
2020.08.13,65,44,31.797226
2020.08.14,75,44,36.689106
2020.08.15,80,44,39.135048
2020.08.16,74,38,36.663639
2020.08.17,79,38,39.140911
2020.08.18,64,38,31.709091
2020.08.19,63,38,31.213636
2020.08.20,54,38,26.754545
2020.08.21,55,38,27.25
2020.08.22,51,38,25.268183
2020.08.23,53,35,26.738295
2020.08.24,61,35,30.774265
2020.08.25,61,35,30.774265
2020.08.26,54,35,27.242794
2020.08.27,56,35,28.251785
2020.08.28,58,35,29.260778
2020.08.29,55,35,27.74729
2020.08.30,53,33,27.565208
2020.08.31,50,33,26.004915
2020.09.01,52,33,27.045113
2020.09.02,52,33,27.045113
2020.09.03,51,33,26.525013
2020.09.04,55,33,28.605408
2020.09.05,51,33,26.525013
2020.09.06,58,33,28.594572
2020.09.07,55,33,27.115543
2020.09.08,55,33,27.115543
2020.09.09,61,33,30.073603
2020.09.10,53,33,26.129522
2020.09.11,50,33,24.650494
2020.09.12,52,33,25.636513
2020.09.13,59,36,29.647329
2020.09.14,56,36,28.139837
2020.09.15,69,36,34.672298
2020.09.16,55,36,27.637341
2020.09.17,61,36,30.652323
2020.09.18,55,36,27.637341
2020.09.19,56,36,28.139837
2020.09.20,65,43,32.327568
2020.09.21,85,43,42.274513
2020.09.22,86,43,42.771862
2020.09.23,60,43,29.840834
2020.09.24,67,43,33.322262
2020.09.25,66,43,32.824917
2020.09.26,67,43,33.322262
2020.09.27,67,46,32.681976
2020.09.28,87,46,42.437786
2020.09.29,75,46,36.584297
2020.09.30,75,46,36.584297
2020.10.01,80,46,39.023251
2020.10.02,76,46,37.07209
2020.10.03,81,46,39.511044
2020.10.04,75,49,37.183235
2020.10.05,77,49,38.174789
2020.10.06,92,49,45.611435
2020.10.07,88,49,43.628326
2020.10.08,83,49,41.149448
2020.10.09,79,49,39.16634
2020.10.10,73,49,36.191681
2020.10.11,88,49,44.016479
2020.10.12,75,49,37.514046
2020.10.13,70,49,35.013111
2020.10.14,77,49,38.51442
2020.10.15,81,49,40.515171
2020.10.16,77,49,38.51442
2020.10.17,94,49,47.017605
2020.10.18,97,51,49.015816
2020.10.19,91,51,45.98391
2020.10.20,88,51,44.467957
2020.10.21,89,51,44.973274
2020.10.22,68,51,34.361603
2020.10.23,65,51,32.84565
2020.10.24,81,51,40.930733
2020.10.25,91,54,45.913422
2020.10.26,100,54,50.454308
2020.10.27,89,54,44.904339
2020.10.28,85,54,42.886162
2020.10.29,82,54,41.372532
2020.10.30,85,54,42.886162
2020.10.31,82,54,41.372532
2020.11.01,87,51,43.143002
2020.11.02,91,51,45.126583
2020.11.03,74,51,36.696342
2020.11.04,86,51,42.647106
2020.11.05,88,51,43.638897
2020.11.06,85,51,42.151207
2020.11.07,79,51,39.175827
2020.11.08,76,50,37.781631
2020.11.09,80,50,39.770138
2020.11.10,87,50,43.250023
2020.11.11,79,50,39.27301
2020.11.12,88,50,43.74715
2020.11.13,89,50,44.244278
2020.11.14,78,50,38.775883
2020.11.15,81,47,40.221287
2020.11.16,86,47,42.704082
2020.11.17,83,47,41.214405
2020.11.18,83,47,41.214405
2020.11.19,80,47,39.724728
2020.11.20,68,47,33.766018
2020.11.21,62,47,30.786661
2020.11.22,76,45,38.023254
2020.11.23,82,45,41.025093
2020.11.24,75,45,37.522949
2020.11.25,77,45,38.523563
2020.11.26,67,45,33.5205
2020.11.27,68,45,34.020805
2020.11.28,71,45,35.521725
2020.11.29,75,46,37.203205
2020.11.30,81,46,40.179462
2020.12.01,77,46,38.19529
2020.12.02,78,46,38.691338
2020.12.03,72,46,35.71508
2020.12.04,71,46,35.219036
2020.12.05,78,46,38.691338
2020.12.06,70,49,35.842201
2020.12.07,81,49,41.474545
2020.12.08,84,49,43.010639
2020.12.09,71,49,36.354233
2020.12.10,83,49,42.498611
2020.12.11,77,49,39.426422
2020.12.12,83,49,42.498611
2020.12.13,75,50,37.942078
2020.12.14,78,50,39.459759
2020.12.15,80,50,40.471546
2020.12.16,84,50,42.495129
2020.12.17,88,50,44.518703
2020.12.18,80,50,40.471546
2020.12.19,82,50,41.483337
2020.12.20,84,49,41.209148
2020.12.21,90,49,44.15266
2020.12.22,95,49,46.605587
2020.12.23,80,49,39.246807
2020.12.24,74,49,36.303299
2020.12.25,62,49,30.416275
2020.12.26,88,49,43.17149
2020.12.27,75,49,38.12458
2020.12.28,81,49,41.174549
2020.12.29,82,49,41.682877
2020.12.30,72,49,36.599598
2020.12.31,70,49,35.582943
2021.01.01,85,49,43.207859
2021.01.02,88,49,44.732841
2021.01.03,52,48,40.109688
2021.01.04,50,48,38.567005
2021.01.05,56,48,43.195045
2021.01.06,51,48,39.338345
2021.01.07,54,48,41.652367
2021.01.08,44,48,33.938965
2021.01.09,50,48,38.567005
2021.01.10,49,44,38.29298
2021.01.11,48,44,37.51149
2021.01.12,48,44,37.51149
2021.01.13,48,44,37.51149
2021.01.14,49,44,38.29298
2021.01.15,42,44,32.822552
2021.01.16,39,44,30.478083
2021.01.17,46,43,36.370106
2021.01.18,43,43,33.998146
2021.01.19,45,43,35.579453
2021.01.20,46,43,36.370106
2021.01.21,52,43,41.114033
2021.01.22,44,43,34.788795
2021.01.23,36,43,28.46356
2021.01.24,40,39,31.291864
2021.01.25,43,39,33.638756
2021.01.26,43,39,33.638756
2021.01.27,34,39,26.598085
2021.01.28,40,39,31.291864
2021.01.29,40,39,31.291864
2021.01.30,46,39,35.985645
2021.01.31,44,39,34.785942
2021.02.01,39,39,30.832994
2021.02.02,40,39,31.623583
2021.02.03,40,39,31.623583
2021.02.04,42,39,33.204762
2021.02.05,41,39,32.414173
2021.02.06,37,39,29.251814
2021.02.07,45,39,34.958881
2021.02.08,37,39,28.743971
2021.02.09,48,39,37.289474
2021.02.10,40,39,31.074562
2021.02.11,38,39,29.520836
2021.02.12,42,39,32.628288
2021.02.13,38,39,29.520836
2021.02.14,45,46,35.238171
2021.02.15,43,46,33.672031
2021.02.16,53,46,41.502731
2021.02.17,49,46,38.370453
2021.02.18,49,46,38.370453
2021.02.19,45,46,35.238171
2021.02.20,53,46,41.502731
2021.02.21,70,68,53.967136
2021.02.22,100,68,77.095909
2021.02.23,97,68,74.783028
2021.02.24,70,68,53.967136
2021.02.25,61,68,47.0285
2021.02.26,50,68,38.547955
2021.02.27,58,68,44.715626
2021.02.28,54,59,42.804634
2021.03.01,62,59,49.146061
2021.03.02,60,59,47.560707
2021.03.03,63,59,49.93874
2021.03.04,63,59,49.93874
2021.03.05,54,59,42.804634
2021.03.06,71,59,56.280163
2021.03.07,67,58,52.827888
2021.03.08,61,58,48.097031
2021.03.09,51,58,40.212273
2021.03.10,79,58,62.289597
2021.03.11,65,58,51.250935
2021.03.12,54,58,42.577702
2021.03.13,45,58,35.481415
2021.03.14,52,54,41.411446
2021.03.15,60,54,47.782436
2021.03.16,54,54,43.004192
2021.03.17,57,54,45.393318
2021.03.18,52,54,41.411446
2021.03.19,59,54,46.986065
2021.03.20,55,54,43.800568
2021.03.21,50,45,39.962521
2021.03.22,47,45,37.56477
2021.03.23,45,45,35.96627
2021.03.24,50,45,39.962521
2021.03.25,42,45,33.56852
2021.03.26,48,45,38.364021
2021.03.27,41,45,32.769268
2021.03.28,50,44,38.834011
2021.03.29,39,44,30.290529
2021.03.30,46,44,35.727291
2021.03.31,51,44,39.610691
2021.04.01,49,44,38.057327
2021.04.02,49,44,38.057327
2021.04.03,41,44,31.843887
2021.04.04,41,44,32.544853
2021.04.05,37,44,29.369745
2021.04.06,43,44,34.132408
2021.04.07,48,44,38.101292
2021.04.08,50,44,39.688847
2021.04.09,47,44,37.307514
2021.04.10,52,44,41.276398
2021.04.11,54,44,40.933144
2021.04.12,47,44,35.626995
2021.04.13,46,44,34.868973
2021.04.14,49,44,37.143036
2021.04.15,45,44,34.11095
2021.04.16,48,44,36.385017
2021.04.17,44,44,33.352932
2021.04.18,48,52,37.98185
2021.04.19,50,52,39.564426
2021.04.20,59,52,46.686024
2021.04.21,55,52,43.52087
2021.04.22,62,52,49.059891
2021.04.23,51,52,40.355717
2021.04.24,52,52,41.147003
2021.04.25,58,53,45.686668
2021.04.26,62,53,48.837471
2021.04.27,62,53,48.837471
2021.04.28,56,53,44.111263
2021.04.29,49,53,38.597355
2021.04.30,46,53,36.234253
2021.05.01,53,53,41.748158
2021.05.02,54,50,41.638371
2021.05.03,61,50,47.035934
2021.05.04,60,50,46.264858
2021.05.05,54,50,41.638371
2021.05.06,51,50,39.325127
2021.05.07,46,50,35.469723
2021.05.08,46,50,35.469723
2021.05.09,53,47,41.663189
2021.05.10,49,47,38.518799
2021.05.11,55,47,43.235386
2021.05.12,50,47,39.304893
2021.05.13,43,47,33.802212
2021.05.14,46,47,36.160507
2021.05.15,47,47,36.946602
2021.05.16,50,40,39.428467
2021.05.17,42,40,33.119911
2021.05.18,38,40,29.965633
2021.05.19,37,40,29.177065
2021.05.20,40,40,31.542774
2021.05.21,41,40,32.331341
2021.05.22,43,40,33.908482
2021.05.23,45,45,36.190357
2021.05.24,52,45,41.819969
2021.05.25,51,45,41.015739
2021.05.26,45,45,36.190357
2021.05.27,43,45,34.581898
2021.05.28,45,45,36.190357
2021.05.29,40,45,32.169205
2021.05.30,54,44,43.409988
2021.05.31,49,44,39.390545
2021.06.01,47,44,37.782768
2021.06.02,46,44,36.978878
2021.06.03,41,44,32.959438
2021.06.04,37,44,29.743881
2021.06.05,40,44,32.155548
2021.06.06,44,42,35.104916
2021.06.07,46,42,36.700596
2021.06.08,44,42,35.104916
2021.06.09,43,42,34.307076
2021.06.10,46,42,36.700596
2021.06.11,40,42,31.913561
2021.06.12,39,42,31.115721
2021.06.13,38,36,29.954201
2021.06.14,37,36,29.165932
2021.06.15,37,36,29.165932
2021.06.16,34,36,26.801128
2021.06.17,37,36,29.165932
2021.06.18,40,36,31.530737
2021.06.19,39,36,30.742468
2021.06.20,39,38,30.69314
2021.06.21,47,38,36.989166
2021.06.22,40,38,31.480145
2021.06.23,38,38,29.906137
2021.06.24,39,38,30.69314
2021.06.25,34,38,26.758121
2021.06.26,40,38,31.480145
2021.06.27,51,37,40.850643
2021.06.28,42,37,33.641708
2021.06.29,33,37,26.432772
2021.06.30,36,37,28.835751
2021.07.01,35,37,28.034756
2021.07.02,35,37,28.034756
2021.07.03,33,37,26.432772
2021.07.04,59,36,32.667702
2021.07.05,52,36,28.791872
2021.07.06,53,36,29.34556
2021.07.07,51,36,28.238184
2021.07.08,55,36,30.452942
2021.07.09,51,36,28.238184
2021.07.10,52,36,28.791872
2021.07.11,62,43,34.681229
2021.07.12,61,43,34.121853
2021.07.13,62,43,34.681229
2021.07.14,78,43,43.631222
2021.07.15,51,43,28.528107
2021.07.16,62,43,34.681229
2021.07.17,65,43,36.359352
2021.07.18,65,47,35.91404
2021.07.19,66,47,36.466568
2021.07.20,63,47,34.808994
2021.07.21,76,47,41.991802
2021.07.22,68,47,37.571613
2021.07.23,72,47,39.781708
2021.07.24,78,47,43.096851
2021.07.25,70,47,38.676662
2021.07.26,77,47,42.544327
2021.07.27,69,47,38.124138
2021.07.28,74,47,40.886753
2021.07.29,65,47,35.91404
2021.07.30,65,47,35.91404
2021.07.31,68,47,37.571613
2021.08.01,76,49,42.473164
2021.08.02,71,49,39.678879
2021.08.03,75,49,41.914307
2021.08.04,68,49,38.002304
2021.08.05,68,49,38.002304
2021.08.06,65,49,36.325733
2021.08.07,80,49,44.708595
2021.08.08,70,48,39.178432
2021.08.09,69,48,38.618744
2021.08.10,78,48,43.655968
2021.08.11,72,48,40.297817
2021.08.12,69,48,38.618744
2021.08.13,66,48,36.939667
2021.08.14,68,48,38.059052
2021.08.15,73,50,41.300735
2021.08.16,75,50,42.432262
2021.08.17,66,50,37.340389
2021.08.18,71,50,40.169209
2021.08.19,75,50,42.432262
2021.08.20,73,50,41.300735
2021.08.21,74,50,41.866497
2021.08.22,75,49,40.93766
2021.08.23,68,49,37.116814
2021.08.24,92,49,50.216866
2021.08.25,68,49,37.116814
2021.08.26,68,49,37.116814
2021.08.27,74,49,40.391827
2021.08.28,70,49,38.208485
2021.08.29,80,46,44.633358
2021.08.30,77,46,42.95961
2021.08.31,72,46,40.170025
2021.09.01,60,46,33.475018
2021.09.02,63,46,35.148773
2021.09.03,60,46,33.475018
2021.09.04,61,46,34.032936
2021.09.05,72,46,39.666847
2021.09.06,67,46,36.912209
2021.09.07,68,46,37.463135
2021.09.08,69,46,38.014065
2021.09.09,66,46,36.361279
2021.09.10,71,46,39.115921
2021.09.11,66,46,36.361279
2021.09.12,63,40,34.752026
2021.09.13,67,40,36.9585
2021.09.14,61,40,33.648785
2021.09.15,59,40,32.545547
2021.09.16,61,40,33.648785
2021.09.17,54,40,29.787449
2021.09.18,51,40,28.132591
2021.09.19,61,44,34.217075
2021.09.20,80,44,44.874851
2021.09.21,73,44,40.948303
2021.09.22,64,44,35.899883
2021.09.23,57,44,31.973333
2021.09.24,58,44,32.534267
2021.09.25,57,44,31.973333
2021.09.26,80,43,45.576759
2021.09.27,67,43,38.170536
2021.09.28,62,43,35.321991
2021.09.29,60,43,34.182571
2021.09.30,60,43,34.182571
2021.10.01,45,43,25.636927
2021.10.02,59,43,33.612862
2021.10.03,61,38,33.837151
2021.10.04,57,38,31.618319
2021.10.05,59,38,32.727734
2021.10.06,61,38,33.837151
2021.10.07,53,38,29.39949
2021.10.08,49,38,27.18066
2021.10.09,53,38,29.39949
2021.10.10,59,41,33.68306
2021.10.11,60,41,34.25396
2021.10.12,64,41,36.537556
2021.10.13,53,41,30.257666
2021.10.14,54,41,30.828564
2021.10.15,60,41,34.25396
2021.10.16,62,41,35.39576
2021.10.17,87,59,48.274117
2021.10.18,89,59,49.383862
2021.10.19,91,59,50.493614
2021.10.20,91,59,50.493614
2021.10.21,85,59,47.164364
2021.10.22,82,59,45.499741
2021.10.23,85,59,47.164364
2021.10.24,99,59,55.204105
2021.10.25,88,59,49.07032
2021.10.26,82,59,45.724613
2021.10.27,75,59,41.821293
2021.10.28,86,59,47.955082
2021.10.29,90,59,50.185555
2021.10.30,87,59,48.512703
2021.10.31,87,56,48.693195
2021.11.01,77,56,43.096275
2021.11.02,74,56,41.417202
2021.11.03,96,56,53.730423
2021.11.04,80,56,44.775352
2021.11.05,79,56,44.215664
2021.11.06,81,56,45.335045
2021.11.07,87,54,49.362061
2021.11.08,83,54,47.092541
2021.11.09,80,54,45.3904
2021.11.10,71,54,40.283981
2021.11.11,74,54,41.986118
2021.11.12,72,54,40.85136
2021.11.13,79,54,44.823021
2021.11.14,100,52,57.36842
2021.11.15,65,52,37.289474
2021.11.16,68,52,39.010525
2021.11.17,74,52,42.452629
2021.11.18,83,52,47.615788
2021.11.19,65,52,37.289474
2021.11.20,65,52,37.289474
2021.11.21,78,52,44.069378
2021.11.22,75,52,42.374401
2021.11.23,77,52,43.504383
2021.11.24,76,52,42.939396
2021.11.25,76,52,42.939396
2021.11.26,71,52,40.114433
2021.11.27,75,52,42.374401
2021.11.28,87,49,48.428032
2021.11.29,78,49,43.418236
2021.11.30,81,49,45.088169
2021.12.01,59,49,32.841999
2021.12.02,71,49,39.521729
2021.12.03,63,49,35.068577
2021.12.04,66,49,36.738506
2021.12.05,66,45,38.202736
2021.12.06,71,45,41.096886
2021.12.07,58,45,33.572105
2021.12.08,66,45,38.202736
2021.12.09,62,45,35.887421
2021.12.10,56,45,32.414444
2021.12.11,67,45,38.781567
2021.12.12,67,47,37.714645
2021.12.13,73,47,41.092075
2021.12.14,72,47,40.529171
2021.12.15,72,47,40.529171
2021.12.16,71,47,39.966267
2021.12.17,63,47,35.463024
2021.12.18,61,47,34.337215
2021.12.19,68,45,37.997265
2021.12.20,77,45,43.026318
2021.12.21,66,45,36.8797
2021.12.22,62,45,34.644566
2021.12.23,68,45,37.997265
2021.12.24,57,45,31.850649
2021.12.25,64,45,35.762135
2021.12.26,65,47,36.588837
2021.12.27,72,47,40.529171
2021.12.28,73,47,41.092075
2021.12.29,69,47,38.840454
2021.12.30,68,47,38.27755
2021.12.31,59,47,33.211403
2022.01.01,73,47,41.092075
