date,raw_daily,raw_weekly,depression2_harmonized_daily
2017.12.29,51,63,30.622665
2017.12.30,51,63,30.622665
2017.12.31,35,64,28.821333
2018.01.01,38,64,31.291733
2018.01.02,40,64,32.938667
2018.01.03,46,64,37.879467
2018.01.04,50,64,41.173332
2018.01.05,42,64,34.585602
2018.01.06,49,64,40.349865
2018.01.07,49,78,40.198692
2018.01.08,57,78,46.761745
2018.01.09,57,78,46.761745
2018.01.10,54,78,44.300598
2018.01.11,61,78,50.04327
2018.01.12,46,78,37.737553
2018.01.13,43,78,35.276405
2018.01.14,54,82,44.05175
2018.01.15,54,82,44.05175
2018.01.16,59,82,48.130619
2018.01.17,57,82,46.499073
2018.01.18,63,82,51.393711
2018.01.19,50,82,40.788658
2018.01.20,51,82,41.604435
2018.01.21,54,78,44.421642
2018.01.22,50,78,41.131145
2018.01.23,56,78,46.066887
2018.01.24,56,78,46.066887
2018.01.25,55,78,45.244263
2018.01.26,47,78,38.663277
2018.01.27,48,78,39.485901
2018.01.28,53,76,42.365341
2018.01.29,60,76,47.960762
2018.01.30,55,76,43.964035
2018.01.31,56,76,44.763378
2018.02.01,51,76,40.766647
2018.02.02,43,76,34.37188
2018.02.03,49,76,39.167957
2018.02.04,55,77,44.181351
2018.02.05,57,77,45.787945
2018.02.06,52,77,41.771458
2018.02.07,52,77,41.771458
2018.02.08,54,77,43.378052
2018.02.09,49,77,39.361568
2018.02.10,51,77,40.968163
2018.02.11,47,72,37.861561
2018.02.12,49,72,39.472698
2018.02.13,51,72,41.083824
2018.02.14,51,72,41.083824
2018.02.15,54,72,43.500519
2018.02.16,46,72,37.055996
2018.02.17,47,72,37.861561
2018.02.18,52,75,40.907604
2018.02.19,55,75,43.267658
2018.02.20,52,75,40.907604
2018.02.21,54,75,42.480976
2018.02.22,59,75,46.414402
2018.02.23,51,75,40.120922
2018.02.24,45,75,35.40081
2018.02.25,59,76,46.032551
2018.02.26,59,76,46.032551
2018.02.27,54,76,42.131489
2018.02.28,57,76,44.472126
2018.03.01,50,76,39.010639
2018.03.02,52,76,40.571064
2018.03.03,45,76,35.109573
2018.03.04,54,90,43.728668
2018.03.05,100,90,80.979019
2018.03.06,58,90,46.967834
2018.03.07,60,90,48.587414
2018.03.08,59,90,47.777622
2018.03.09,52,90,42.109093
2018.03.10,46,90,37.250351
2018.03.11,53,77,43.276539
2018.03.12,57,77,46.54269
2018.03.13,51,77,41.643463
2018.03.14,52,77,42.459999
2018.03.15,54,77,44.093079
2018.03.16,48,77,39.193848
2018.03.17,49,77,40.010384
2018.03.18,52,73,41.984413
2018.03.19,56,73,45.213978
2018.03.20,53,73,42.791801
2018.03.21,49,73,39.562233
2018.03.22,51,73,41.177017
2018.03.23,47,73,37.947449
2018.03.24,41,73,33.103092
2018.03.25,54,73,43.350769
2018.03.26,54,73,43.350769
2018.03.27,51,73,40.942394
2018.03.28,50,73,40.139599
2018.03.29,49,73,39.336807
2018.03.30,46,73,36.928432
2018.03.31,47,73,37.731224
2018.04.01,49,75,40.529999
2018.04.02,52,75,43.011429
2018.04.03,48,75,39.702858
2018.04.04,51,75,42.184284
2018.04.05,53,75,43.83857
2018.04.06,49,75,40.529999
2018.04.07,48,75,39.702858
2018.04.08,51,77,41.303051
2018.04.09,51,77,41.303051
2018.04.10,50,77,40.493187
2018.04.11,55,77,44.542507
2018.04.12,61,77,49.401688
2018.04.13,50,77,40.493187
2018.04.14,49,77,39.683323
2018.04.15,52,78,41.74976
2018.04.16,57,78,45.764156
2018.04.17,56,78,44.961277
2018.04.18,56,78,44.961277
2018.04.19,57,78,45.764156
2018.04.20,50,78,40.143997
2018.04.21,47,78,37.735359
2018.04.22,52,73,41.984413
2018.04.23,55,73,44.40659
2018.04.24,54,73,43.599197
2018.04.25,50,73,40.369625
2018.04.26,52,73,41.984413
2018.04.27,48,73,38.754841
2018.04.28,38,73,30.680916
2018.04.29,45,62,36.018059
2018.04.30,46,62,36.818459
2018.05.01,41,62,32.816452
2018.05.02,45,62,36.018059
2018.05.03,39,62,31.215651
2018.05.04,42,62,33.616856
2018.05.05,41,62,32.816452
2018.05.06,55,80,44
2018.05.07,51,80,40.799999
2018.05.08,51,80,40.799999
2018.05.09,50,80,39.999996
2018.05.10,61,80,48.799999
2018.05.11,67,80,53.599998
2018.05.12,51,80,40.799999
2018.05.13,54,79,43.219845
2018.05.14,62,79,49.622787
2018.05.15,59,79,47.221684
2018.05.16,54,79,43.219845
2018.05.17,53,79,42.419476
2018.05.18,54,79,43.219845
2018.05.19,45,79,36.016537
2018.05.20,58,79,46.299789
2018.05.21,57,79,45.501518
2018.05.22,57,79,45.501518
2018.05.23,56,79,44.703243
2018.05.24,54,79,43.106701
2018.05.25,53,79,42.308426
2018.05.26,47,79,37.518795
2018.05.27,56,77,45.476284
2018.05.28,56,77,45.476284
2018.05.29,53,77,43.040054
2018.05.30,53,77,43.040054
2018.05.31,60,77,48.72459
2018.06.01,44,77,35.731365
2018.06.02,44,77,35.731365
2018.06.03,52,79,41.838734
2018.06.04,60,79,48.275459
2018.06.05,58,79,46.666279
2018.06.06,56,79,45.057098
2018.06.07,57,79,45.861687
2018.06.08,49,79,39.424957
2018.06.09,47,79,37.815777
2018.06.10,54,73,43.227615
2018.06.11,53,73,42.427105
2018.06.12,53,73,42.427105
2018.06.13,52,73,41.626591
2018.06.14,50,73,40.02557
2018.06.15,47,73,37.624035
2018.06.16,43,73,34.421989
2018.06.17,52,78,41.861393
2018.06.18,52,78,41.861393
2018.06.19,49,78,39.446308
2018.06.20,57,78,45.886524
2018.06.21,60,78,48.301609
2018.06.22,54,78,43.471447
2018.06.23,50,78,40.251335
2018.06.24,52,76,42.492256
2018.06.25,51,76,41.675095
2018.06.26,59,76,48.212368
2018.06.27,54,76,44.126575
2018.06.28,50,76,40.857937
2018.06.29,48,76,39.223621
2018.06.30,45,76,36.772144
2018.07.01,72,71,39.782906
2018.07.02,69,71,38.125282
2018.07.03,79,71,43.650688
2018.07.04,73,71,40.335445
2018.07.05,70,71,38.677826
2018.07.06,70,71,38.677826
2018.07.07,63,71,34.81004
2018.07.08,73,71,39.853344
2018.07.09,79,71,43.128963
2018.07.10,71,71,38.761475
2018.07.11,74,71,40.399281
2018.07.12,74,71,40.399281
2018.07.13,74,71,40.399281
2018.07.14,57,71,31.118366
2018.07.15,62,73,33.923031
2018.07.16,74,73,40.488777
2018.07.17,84,73,45.960232
2018.07.18,79,73,43.224506
2018.07.19,77,73,42.130215
2018.07.20,74,73,40.488777
2018.07.21,65,73,35.564468
2018.07.22,65,69,36.142174
2018.07.23,75,69,41.702503
2018.07.24,79,69,43.926636
2018.07.25,69,69,38.366306
2018.07.26,75,69,41.702503
2018.07.27,60,69,33.362003
2018.07.28,56,69,31.137869
2018.07.29,71,70,39.555054
2018.07.30,71,70,39.555054
2018.07.31,71,70,39.555054
2018.08.01,70,70,38.99794
2018.08.02,74,70,41.226395
2018.08.03,64,70,35.655258
2018.08.04,64,70,35.655258
2018.08.05,64,71,36.016098
2018.08.06,78,71,43.894623
2018.08.07,75,71,42.206367
2018.08.08,76,71,42.769119
2018.08.09,69,71,38.829857
2018.08.10,63,71,35.45335
2018.08.11,62,71,34.890594
2018.08.12,66,69,37.400936
2018.08.13,61,69,34.567532
2018.08.14,65,69,36.834251
2018.08.15,72,69,40.801018
2018.08.16,73,69,41.367702
2018.08.17,65,69,36.834251
2018.08.18,68,69,38.534298
2018.08.19,82,76,46.260612
2018.08.20,80,76,45.132305
2018.08.21,74,76,41.747383
2018.08.22,75,76,42.311535
2018.08.23,76,76,42.87569
2018.08.24,68,76,38.362461
2018.08.25,65,76,36.669998
2018.08.26,74,77,41.034103
2018.08.27,83,77,46.024738
2018.08.28,80,77,44.361195
2018.08.29,78,77,43.252163
2018.08.30,84,77,46.57925
2018.08.31,72,77,39.925076
2018.09.01,65,77,36.043472
2018.09.02,81,73,43.640877
2018.09.03,76,73,40.946995
2018.09.04,62,73,33.404129
2018.09.05,86,73,46.334759
2018.09.06,80,73,43.102104
2018.09.07,68,73,36.636784
2018.09.08,70,73,37.71434
2018.09.09,78,77,42.852421
2018.09.10,79,77,43.40181
2018.09.11,88,77,48.346321
2018.09.12,80,77,43.951202
2018.09.13,79,77,43.40181
2018.09.14,67,77,36.809132
2018.09.15,70,77,38.457298
2018.09.16,72,76,40.30901
2018.09.17,81,76,45.347637
2018.09.18,84,76,47.027176
2018.09.19,76,76,42.548397
2018.09.20,80,76,44.787788
2018.09.21,67,76,37.509773
2018.09.22,64,76,35.830231
2018.09.23,76,74,41.349789
2018.09.24,81,74,44.070171
2018.09.25,74,74,40.261639
2018.09.26,77,74,41.893867
2018.09.27,85,74,46.246475
2018.09.28,70,74,38.085331
2018.09.29,62,74,33.732723
2018.09.30,64,71,35.362583
2018.10.01,73,71,40.335445
2018.10.02,75,71,41.440525
2018.10.03,73,71,40.335445
2018.10.04,79,71,43.650688
2018.10.05,70,71,38.677826
2018.10.06,62,71,34.257504
2018.10.07,70,77,39.404163
2018.10.08,80,77,45.033329
2018.10.09,76,77,42.781662
2018.10.10,82,77,46.159164
2018.10.11,83,77,46.722076
2018.10.12,70,77,39.404163
2018.10.13,67,77,37.715412
2018.10.14,77,80,42.612186
2018.10.15,85,80,47.039429
2018.10.16,88,80,48.699642
2018.10.17,82,80,45.379211
2018.10.18,92,80,50.913261
2018.10.19,64,80,35.417923
2018.10.20,70,80,38.738354
2018.10.21,74,80,40.6605
2018.10.22,88,80,48.353027
2018.10.23,85,80,46.704628
2018.10.24,77,80,42.308899
2018.10.25,82,80,45.056225
2018.10.26,80,80,43.957294
2018.10.27,76,80,41.75943
2018.10.28,77,82,42.534103
2018.10.29,95,82,52.477139
2018.10.30,82,82,45.296059
2018.10.31,93,82,51.372356
2018.11.01,87,82,48.05801
2018.11.02,74,82,40.87693
2018.11.03,65,82,35.905411
2018.11.04,81,81,44.823818
2018.11.05,91,81,50.357624
2018.11.06,90,81,49.804245
2018.11.07,79,81,43.717064
2018.11.08,85,81,47.037342
2018.11.09,71,81,39.290016
2018.11.10,68,81,37.629875
2018.11.11,82,79,44.651928
2018.11.12,90,79,49.008213
2018.11.13,100,79,54.453571
2018.11.14,78,79,42.473785
2018.11.15,77,79,41.929249
2018.11.16,66,79,35.939358
2018.11.17,67,79,36.483891
2018.11.18,75,78,41.739372
2018.11.19,87,78,48.417671
2018.11.20,79,78,43.965473
2018.11.21,83,78,46.19157
2018.11.22,71,78,39.513275
2018.11.23,61,78,33.948025
2018.11.24,85,78,47.304623
2018.11.25,84,85,46.476219
2018.11.26,88,85,48.689377
2018.11.27,100,85,55.328835
2018.11.28,96,85,53.115681
2018.11.29,82,85,45.369644
2018.11.30,76,85,42.049915
2018.12.01,67,85,37.07032
2018.12.02,81,77,44.832066
2018.12.03,79,77,43.725098
2018.12.04,86,77,47.599472
2018.12.05,90,77,49.813404
2018.12.06,70,77,38.743759
2018.12.07,67,77,37.083309
2018.12.08,64,77,35.422867
2018.12.09,72,77,39.999699
2018.12.10,73,77,40.555252
2018.12.11,80,77,44.444111
2018.12.12,90,77,49.999622
2018.12.13,82,77,45.55521
2018.12.14,76,77,42.221905
2018.12.15,62,77,34.444183
2018.12.16,70,74,38.525623
2018.12.17,78,74,42.928555
2018.12.18,81,74,44.579651
2018.12.19,76,74,41.82782
2018.12.20,78,74,42.928555
2018.12.21,66,74,36.324158
2018.12.22,70,74,38.525623
2018.12.23,57,65,32.429253
2018.12.24,66,65,37.54966
2018.12.25,71,65,40.394329
2018.12.26,68,65,38.687527
2018.12.27,71,65,40.394329
2018.12.28,58,65,32.998184
2018.12.29,50,65,28.446712
2018.12.30,56,57,31.431431
2018.12.31,41,57,23.012297
2019.01.01,56,57,31.431431
2019.01.02,56,57,31.431431
2019.01.03,53,57,29.747602
2019.01.04,63,57,35.360355
2019.01.05,67,57,37.605461
2019.01.06,79,74,43.064045
2019.01.07,73,74,39.793358
2019.01.08,76,74,41.428703
2019.01.09,77,74,41.97382
2019.01.10,80,74,43.609161
2019.01.11,68,74,37.067787
2019.01.12,71,74,38.703133
2019.01.13,63,74,35.010349
2019.01.14,75,74,41.678986
2019.01.15,77,74,42.790428
2019.01.16,75,74,41.678986
2019.01.17,77,74,42.790428
2019.01.18,73,74,40.567547
2019.01.19,74,74,41.123268
2019.01.20,78,76,43.09243
2019.01.21,84,76,46.407234
2019.01.22,80,76,44.197365
2019.01.23,80,76,44.197365
2019.01.24,72,76,39.77763
2019.01.25,71,76,39.225163
2019.01.26,66,76,36.462826
2019.01.27,71,74,38.555969
2019.01.28,88,74,47.787678
2019.01.29,83,74,45.072468
2019.01.30,78,74,42.357258
2019.01.31,75,74,40.728134
2019.02.01,64,74,34.754673
2019.02.02,67,74,36.383801
2019.02.03,67,74,35.638512
2019.02.04,91,74,48.404545
2019.02.05,78,74,41.489609
2019.02.06,82,74,43.617283
2019.02.07,80,74,42.553448
2019.02.08,75,74,39.893852
2019.02.09,64,74,34.042755
2019.02.10,71,77,38.508434
2019.02.11,82,77,44.474525
2019.02.12,81,77,43.932152
2019.02.13,85,77,46.101643
2019.02.14,78,77,42.305035
2019.02.15,78,77,42.305035
2019.02.16,73,77,39.593174
2019.02.17,85,78,46.194584
2019.02.18,87,78,47.281513
2019.02.19,82,78,44.564186
2019.02.20,83,78,45.107651
2019.02.21,77,78,41.846859
2019.02.22,70,78,38.042599
2019.02.23,70,78,38.042599
2019.02.24,78,77,42.227974
2019.02.25,80,77,43.310745
2019.02.26,87,77,47.100437
2019.02.27,85,77,46.017666
2019.02.28,77,77,41.686592
2019.03.01,66,77,35.731365
2019.03.02,76,77,41.145206
2019.03.03,75,78,41.50919
2019.03.04,85,78,47.043747
2019.03.05,77,78,42.6161
2019.03.06,87,78,48.150658
2019.03.07,88,78,48.704113
2019.03.08,69,78,38.18845
2019.03.09,63,78,34.867718
2019.03.10,65,75,36.048851
2019.03.11,80,75,44.367821
2019.03.12,81,75,44.922417
2019.03.13,75,75,41.59483
2019.03.14,82,75,45.477013
2019.03.15,73,75,40.485638
2019.03.16,66,75,36.603451
2019.03.17,79,74,43.229042
2019.03.18,83,74,45.417854
2019.03.19,74,74,40.493027
2019.03.20,83,74,45.417854
2019.03.21,71,74,38.851418
2019.03.22,65,74,35.568199
2019.03.23,67,74,36.662605
2019.03.24,77,75,41.666355
2019.03.25,82,75,44.37196
2019.03.26,77,75,41.666355
2019.03.27,76,75,41.125233
2019.03.28,81,75,43.830837
2019.03.29,71,75,38.419624
2019.03.30,71,75,38.419624
2019.03.31,71,74,39.533016
2019.04.01,66,74,36.749004
2019.04.02,76,74,42.317036
2019.04.03,74,74,41.20343
2019.04.04,86,74,47.885067
2019.04.05,70,74,38.976215
2019.04.06,70,74,38.976215
2019.04.07,69,77,38.190277
2019.04.08,81,77,44.832066
2019.04.09,78,77,43.171616
2019.04.10,87,77,48.152958
2019.04.11,84,77,46.492512
2019.04.12,73,77,40.404205
2019.04.13,65,77,35.976345
2019.04.14,70,72,38.908798
2019.04.15,69,72,38.352959
2019.04.16,76,72,42.243839
2019.04.17,77,72,42.799683
2019.04.18,74,72,41.13216
2019.04.19,68,72,37.797119
2019.04.20,66,72,36.68544
2019.04.21,63,71,34.531559
2019.04.22,81,71,44.39772
2019.04.23,77,71,42.205235
2019.04.24,77,71,42.205235
2019.04.25,65,71,35.6278
2019.04.26,71,71,38.916519
2019.04.27,66,71,36.175919
2019.04.28,52,58,29.031818
2019.04.29,56,58,31.265036
2019.04.30,56,58,31.265036
2019.05.01,56,58,31.265036
2019.05.02,63,58,35.173164
2019.05.03,60,58,33.498253
2019.05.04,58,58,32.381645
2019.05.05,64,73,34.614048
2019.05.06,87,73,47.053471
2019.05.07,76,73,41.104183
2019.05.08,84,73,45.430939
2019.05.09,71,73,38.399963
2019.05.10,72,73,38.940807
2019.05.11,67,73,36.236584
2019.05.12,80,78,43.873226
2019.05.13,89,78,48.80896
2019.05.14,82,78,44.970055
2019.05.15,80,78,43.873226
2019.05.16,81,78,44.421635
2019.05.17,74,78,40.582729
2019.05.18,63,78,34.550163
2019.05.19,80,79,43.955318
2019.05.20,84,79,46.15308
2019.05.21,84,79,46.15308
2019.05.22,83,79,45.603642
2019.05.23,89,79,48.900291
2019.05.24,74,79,40.658669
2019.05.25,61,79,33.51593
2019.05.26,76,79,41.237438
2019.05.27,84,79,45.57822
2019.05.28,82,79,44.493027
2019.05.29,100,79,54.259785
2019.05.30,82,79,44.493027
2019.05.31,69,79,37.439255
2019.06.01,69,79,37.439255
2019.06.02,76,76,41.059597
2019.06.03,85,76,45.921917
2019.06.04,81,76,43.760887
2019.06.05,79,76,42.68037
2019.06.06,81,76,43.760887
2019.06.07,75,76,40.519341
2019.06.08,66,76,35.657017
2019.06.09,73,76,41.104179
2019.06.10,81,76,45.608749
2019.06.11,81,76,45.608749
2019.06.12,74,76,41.667248
2019.06.13,74,76,41.667248
2019.06.14,70,76,39.414967
2019.06.15,68,76,38.288822
2019.06.16,77,77,42.06974
2019.06.17,98,77,53.543304
2019.06.18,79,77,43.16246
2019.06.19,82,77,44.801544
2019.06.20,78,77,42.616104
2019.06.21,68,77,37.1525
2019.06.22,62,77,33.874336
2019.06.23,79,78,43.40387
2019.06.24,79,78,43.40387
2019.06.25,91,78,49.996861
2019.06.26,80,78,43.953285
2019.06.27,70,78,38.459126
2019.06.28,81,78,44.502701
2019.06.29,68,78,37.360294
2019.06.30,81,79,44.186298
2019.07.01,83,79,45.277317
2019.07.02,90,79,49.095886
2019.07.03,78,79,42.54977
2019.07.04,83,79,45.277317
2019.07.05,71,79,38.731201
2019.07.06,73,79,39.82222
2019.07.07,40,74,43.115467
2019.07.08,42,74,45.271244
2019.07.09,41,74,44.193356
2019.07.10,38,74,40.959698
2019.07.11,39,74,42.037586
2019.07.12,34,74,36.648148
2019.07.13,31,74,33.41449
2019.07.14,32,73,34.949455
2019.07.15,42,73,45.871159
2019.07.16,38,73,41.50248
2019.07.17,42,73,45.871159
2019.07.18,40,73,43.686821
2019.07.19,34,73,37.133801
2019.07.20,30,73,32.765118
2019.07.21,33,69,35.874367
2019.07.22,38,69,41.309875
2019.07.23,39,69,42.396976
2019.07.24,37,69,40.222775
2019.07.25,34,69,36.961468
2019.07.26,34,69,36.961468
2019.07.27,30,69,32.61306
2019.07.28,35,100,35
2019.07.29,40,100,40
2019.07.30,37,100,37
2019.07.31,33,100,33
2019.08.01,100,100,100
2019.08.02,84,100,84
2019.08.03,57,100,57.000004
2019.08.04,52,83,55.905231
2019.08.05,55,83,59.130531
2019.08.06,42,83,45.154224
2019.08.07,42,83,45.154224
2019.08.08,37,83,39.778721
2019.08.09,36,83,38.703625
2019.08.10,34,83,36.553421
2019.08.11,32,66,35.139313
2019.08.12,34,66,37.335518
2019.08.13,31,66,34.041206
2019.08.14,33,66,36.237415
2019.08.15,35,66,38.433624
2019.08.16,34,66,37.335518
2019.08.17,33,66,36.237415
2019.08.18,36,78,39.129532
2019.08.19,42,78,45.651119
2019.08.20,42,78,45.651119
2019.08.21,41,78,44.564186
2019.08.22,43,78,46.738049
2019.08.23,38,78,41.303394
2019.08.24,35,78,38.042599
2019.08.25,45,78,47.207664
2019.08.26,42,78,44.060486
2019.08.27,47,78,49.305782
2019.08.28,43,78,45.109547
2019.08.29,40,78,41.962368
2019.08.30,35,78,36.717072
2019.08.31,35,78,36.717072
2019.09.01,39,80,41.816666
2019.09.02,47,80,50.394444
2019.09.03,43,80,46.105553
2019.09.04,44,80,47.177776
2019.09.05,42,80,45.033333
2019.09.06,39,80,41.816666
2019.09.07,34,80,36.455551
2019.09.08,33,73,35.089584
2019.09.09,40,73,42.532829
2019.09.10,44,73,46.78611
2019.09.11,42,73,44.65947
2019.09.12,35,73,37.216225
2019.09.13,36,73,38.279549
2019.09.14,35,73,37.216225
2019.09.15,34,76,37.638638
2019.09.16,44,76,48.708832
2019.09.17,42,76,46.494789
2019.09.18,45,76,49.815849
2019.09.19,37,76,40.959698
2019.09.20,32,76,35.424603
2019.09.21,31,76,34.317585
2019.09.22,32,74,34.10627
2019.09.23,39,74,41.567017
2019.09.24,44,74,46.896118
2019.09.25,44,74,46.896118
2019.09.26,39,74,41.567017
2019.09.27,36,74,38.369553
2019.09.28,34,74,36.237907
2019.09.29,42,79,44.938526
2019.09.30,42,79,44.938526
2019.10.01,39,79,41.72863
2019.10.02,42,79,44.938526
2019.10.03,42,79,44.938526
2019.10.04,40,79,42.798592
2019.10.05,38,79,40.658665
2019.10.06,45,73,47.84943
2019.10.07,44,73,46.78611
2019.10.08,44,73,46.78611
2019.10.09,43,73,45.72279
2019.10.10,35,73,37.216225
2019.10.11,31,73,32.96294
2019.10.12,23,73,24.456375
2019.10.13,31,77,33.999336
2019.10.14,39,77,42.773357
2019.10.15,44,77,48.257122
2019.10.16,43,77,47.16037
2019.10.17,41,77,44.966866
2019.10.18,37,77,40.579853
2019.10.19,36,77,39.483101
2019.10.20,36,72,39.39024
2019.10.21,34,72,37.201889
2019.10.22,40,72,43.76693
2019.10.23,40,72,43.76693
2019.10.24,39,72,42.672756
2019.10.25,31,72,33.919369
2019.10.26,34,72,37.201889
2019.10.27,39,75,42.767044
2019.10.28,45,75,49.346588
2019.10.29,41,75,44.960224
2019.10.30,39,75,42.767044
2019.10.31,36,75,39.477268
2019.11.01,31,75,33.994316
2019.11.02,33,75,36.1875
2019.11.03,33,74,36.254307
2019.11.04,40,74,43.944614
2019.11.05,40,74,43.944614
2019.11.06,42,74,46.141846
2019.11.07,40,74,43.944614
2019.11.08,36,74,39.550152
2019.11.09,29,74,31.859846
2019.11.10,39,76,40.860855
2019.11.11,42,76,44.003998
2019.11.12,42,76,44.003998
2019.11.13,43,76,45.051712
2019.11.14,41,76,42.956287
2019.11.15,37,76,38.765427
2019.11.16,36,76,37.717716
2019.11.17,40,75,43.208958
2019.11.18,43,75,46.449627
2019.11.19,44,75,47.52985
2019.11.20,38,75,41.048508
2019.11.21,38,75,41.048508
2019.11.22,32,75,34.567165
2019.11.23,33,75,35.647388
2019.11.24,39,76,42.062645
2019.11.25,43,76,46.376762
2019.11.26,41,76,44.219707
2019.11.27,42,76,45.298233
2019.11.28,38,76,40.984116
2019.11.29,38,76,40.984116
2019.11.30,31,76,33.43441
2019.12.01,37,75,40.117977
2019.12.02,42,75,45.539322
2019.12.03,44,75,47.707863
2019.12.04,38,75,41.202248
2019.12.05,37,75,40.117977
2019.12.06,37,75,40.117977
2019.12.07,32,75,34.696629
2019.12.08,33,71,35.466591
2019.12.09,39,71,41.915058
2019.12.10,42,71,45.139294
2019.12.11,37,71,39.765572
2019.12.12,37,71,39.765572
2019.12.13,36,71,38.690826
2019.12.14,31,71,33.317097
2019.12.15,37,73,40.254284
2019.12.16,39,73,42.430191
2019.12.17,42,73,45.694054
2019.12.18,37,73,40.254284
2019.12.19,35,73,38.078377
2019.12.20,36,73,39.166332
2019.12.21,33,73,35.90247
2019.12.22,27,62,29.106485
2019.12.23,38,62,40.964687
2019.12.24,31,62,33.418556
2019.12.25,33,62,35.574593
2019.12.26,36,62,38.808647
2019.12.27,30,62,32.340542
2019.12.28,27,62,29.106485
2019.12.29,28,56,30.568079
2019.12.30,30,56,32.751514
2019.12.31,22,56,24.017776
2020.01.01,26,56,28.384645
2020.01.02,30,56,32.751514
2020.01.03,30,56,32.751514
2020.01.04,32,56,34.934948
