date,raw_daily,raw_weekly,medication_harmonized_daily
2017.12.24,33,8,3.5326076
2017.12.25,68,8,7.2793126
2017.12.26,51,8,5.4594846
2017.12.27,66,8,7.0652151
2017.12.28,43,8,4.6030946
2017.12.29,44,8,4.7101431
2017.12.30,44,8,4.7101431
2017.12.31,8,8,6.641778
2018.01.01,3,8,2.4906669
2018.01.02,8,8,6.641778
2018.01.03,6,8,4.9813337
2018.01.04,7,8,5.8115559
2018.01.05,8,8,6.641778
2018.01.06,5,8,4.1511111
2018.01.07,8,9,6.2266665
2018.01.08,7,9,5.4483333
2018.01.09,10,9,7.7833333
2018.01.10,10,9,7.7833333
2018.01.11,8,9,6.2266665
2018.01.12,4,9,3.1133332
2018.01.13,7,9,5.4483333
2018.01.14,8,11,6.8493342
2018.01.15,8,11,6.8493342
2018.01.16,10,11,8.5616674
2018.01.17,7,11,5.9931669
2018.01.18,11,11,9.4178343
2018.01.19,8,11,6.8493342
2018.01.20,8,11,6.8493342
2018.01.21,10,12,8.1217403
2018.01.22,6,12,4.8730435
2018.01.23,7,12,5.6852183
2018.01.24,11,12,8.9339142
2018.01.25,10,12,8.1217403
2018.01.26,10,12,8.1217403
2018.01.27,15,12,12.18261
2018.01.28,23,17,18.444141
2018.01.29,13,17,10.42495
2018.01.30,12,17,9.6230307
2018.01.31,13,17,10.42495
2018.02.01,13,17,10.42495
2018.02.02,11,17,8.8211107
2018.02.03,14,17,11.226868
2018.02.04,14,19,11.191172
2018.02.05,17,19,13.58928
2018.02.06,14,19,11.191172
2018.02.07,19,19,15.188019
2018.02.08,13,19,10.391802
2018.02.09,16,19,12.78991
2018.02.10,18,19,14.388649
2018.02.11,14,29,10.8344
2018.02.12,28,29,21.6688
2018.02.13,31,29,23.990458
2018.02.14,27,29,20.894915
2018.02.15,25,29,19.347143
2018.02.16,25,29,19.347143
2018.02.17,25,29,19.347143
2018.02.18,30,33,23.70923
2018.02.19,28,33,22.128616
2018.02.20,29,33,22.918924
2018.02.21,29,33,22.918924
2018.02.22,31,33,24.499538
2018.02.23,24,33,18.967384
2018.02.24,24,33,18.967384
2018.02.25,37,73,29.198313
2018.02.26,51,73,40.246323
2018.02.27,51,73,40.246323
2018.02.28,58,73,45.770329
2018.03.01,75,73,59.185768
2018.03.02,87,73,68.655487
2018.03.03,73,73,57.607483
2018.03.04,79,78,60.582195
2018.03.05,73,78,55.981014
2018.03.06,79,78,60.582195
2018.03.07,86,78,65.950241
2018.03.08,54,78,41.410614
2018.03.09,46,78,35.275707
2018.03.10,58,78,44.478069
2018.03.11,76,98,59.86602
2018.03.12,96,98,75.620239
2018.03.13,94,98,74.044815
2018.03.14,91,98,71.681686
2018.03.15,100,98,78.77108
2018.03.16,62,98,48.838074
2018.03.17,62,98,48.838074
2018.03.18,60,48,46.862717
2018.03.19,49,48,38.271221
2018.03.20,31,48,24.212404
2018.03.21,34,48,26.55554
2018.03.22,34,48,26.55554
2018.03.23,39,48,30.460766
2018.03.24,40,48,31.241812
2018.03.25,50,64,38.815586
2018.03.26,56,64,43.473454
2018.03.27,51,64,39.591896
2018.03.28,49,64,38.039272
2018.03.29,56,64,43.473454
2018.03.30,61,64,47.355015
2018.03.31,62,64,48.131325
2018.04.01,49,48,39.228004
2018.04.02,46,48,36.826286
2018.04.03,36,48,28.820572
2018.04.04,41,48,32.823429
2018.04.05,42,48,33.624001
2018.04.06,37,48,29.621145
2018.04.07,29,48,23.216574
2018.04.08,24,26,18.68
2018.04.09,26,26,20.236666
2018.04.10,29,26,22.571667
2018.04.11,22,26,17.123333
2018.04.12,18,26,14.01
2018.04.13,17,26,13.231667
2018.04.14,20,26,15.566667
2018.04.15,14,17,11.824042
2018.04.16,16,17,13.513192
2018.04.17,13,17,10.979468
2018.04.18,13,17,10.979468
2018.04.19,9,17,7.601171
2018.04.20,13,17,10.979468
2018.04.21,16,17,13.513192
2018.04.22,14,14,11.4415
2018.04.23,13,14,10.62425
2018.04.24,12,14,9.8070011
2018.04.25,6,14,4.9035006
2018.04.26,12,14,9.8070011
2018.04.27,12,14,9.8070011
2018.04.28,11,14,8.9897509
2018.04.29,12,11,9.7847614
2018.04.30,7,11,5.707778
2018.05.01,10,11,8.1539688
2018.05.02,9,11,7.3385715
2018.05.03,9,11,7.3385715
2018.05.04,8,11,6.5231748
2018.05.05,8,11,6.5231748
2018.05.06,6,11,4.8159375
2018.05.07,10,11,8.0265627
2018.05.08,9,11,7.2239065
2018.05.09,9,11,7.2239065
2018.05.10,7,11,5.6185937
2018.05.11,13,11,10.434531
2018.05.12,10,11,8.0265627
2018.05.13,7,10,5.6362071
2018.05.14,11,10,8.8568964
2018.05.15,9,10,7.246552
2018.05.16,6,10,4.8310347
2018.05.17,10,10,8.0517244
2018.05.18,9,10,7.246552
2018.05.19,6,10,4.8310347
2018.05.20,7,11,5.707778
2018.05.21,8,11,6.5231748
2018.05.22,11,11,8.9693651
2018.05.23,10,11,8.1539688
2018.05.24,11,11,8.9693651
2018.05.25,7,11,5.707778
2018.05.26,9,11,7.3385715
2018.05.27,7,8,5.9436364
2018.05.28,8,8,6.7927275
2018.05.29,6,8,5.0945454
2018.05.30,6,8,5.0945454
2018.05.31,5,8,4.2454543
2018.06.01,8,8,6.7927275
2018.06.02,4,8,3.3963637
2018.06.03,5,8,4.1511111
2018.06.04,6,8,4.9813337
2018.06.05,8,8,6.641778
2018.06.06,6,8,4.9813337
2018.06.07,8,8,6.641778
2018.06.08,5,8,4.1511111
2018.06.09,7,8,5.8115559
2018.06.10,6,7,4.9035006
2018.06.11,6,7,4.9035006
2018.06.12,5,7,4.0862503
2018.06.13,6,7,4.9035006
2018.06.14,7,7,5.7207499
2018.06.15,4,7,3.2690001
2018.06.16,6,7,4.9035006
2018.06.17,7,7,5.4483333
2018.06.18,6,7,4.6700001
2018.06.19,6,7,4.6700001
2018.06.20,3,7,2.335
2018.06.21,6,7,4.6700001
2018.06.22,7,7,5.4483333
2018.06.23,7,7,5.4483333
2018.06.24,4,7,3.1892681
2018.06.25,9,7,7.1758533
2018.06.26,7,7,5.5812197
2018.06.27,6,7,4.7839026
2018.06.28,7,7,5.5812197
2018.06.29,3,7,2.3919513
2018.06.30,5,7,3.9865851
2018.07.01,48,6,4.2833123
2018.07.02,56,6,4.9971976
2018.07.03,38,6,3.3909557
2018.07.04,59,6,5.2649045
2018.07.05,46,6,4.1048408
2018.07.06,39,6,3.480191
2018.07.07,28,6,2.4985988
2018.07.08,53,7,4.8395815
2018.07.09,32,7,2.9220114
2018.07.10,42,7,3.83514
2018.07.11,80,7,7.3050284
2018.07.12,52,7,4.7482686
2018.07.13,39,7,3.5612016
2018.07.14,60,7,5.4787712
2018.07.15,50,7,4.6172318
2018.07.16,58,7,5.355989
2018.07.17,49,7,4.5248871
2018.07.18,67,7,6.1870909
2018.07.19,31,7,2.8626835
2018.07.20,45,7,4.1555085
2018.07.21,54,7,4.9866099
2018.07.22,57,7,5.7510185
2018.07.23,24,7,2.4214816
2018.07.24,30,7,3.0268519
2018.07.25,57,7,5.7510185
2018.07.26,45,7,4.540278
2018.07.27,64,7,6.457284
2018.07.28,47,7,4.7420678
2018.07.29,41,6,4.0028572
2018.07.30,40,6,3.9052265
2018.07.31,55,6,5.3696866
2018.08.01,32,6,3.1241813
2018.08.02,45,6,4.3933797
2018.08.03,37,6,3.6123343
2018.08.04,37,6,3.6123343
2018.08.05,24,6,2.234153
2018.08.06,57,6,5.3061132
2018.08.07,54,6,5.026844
2018.08.08,33,6,3.0719604
2018.08.09,59,6,5.4922924
2018.08.10,19,6,1.7687044
2018.08.11,55,6,5.1199341
2018.08.12,38,7,3.642874
2018.08.13,61,7,5.8477716
2018.08.14,44,7,4.2180643
2018.08.15,49,7,4.6973901
2018.08.16,46,7,4.4097948
2018.08.17,43,7,4.1221995
2018.08.18,60,7,5.7519059
2018.08.19,58,7,5.5601759
2018.08.20,42,7,4.0263343
2018.08.21,63,7,6.0395017
2018.08.22,38,7,3.642874
2018.08.23,38,7,3.642874
2018.08.24,46,7,4.4097948
2018.08.25,56,7,5.3684459
2018.08.26,39,7,3.5512817
2018.08.27,43,7,3.9155157
2018.08.28,60,7,5.46351
2018.08.29,57,7,5.1903343
2018.08.30,55,7,5.0082178
2018.08.31,48,7,4.3708081
2018.09.01,57,7,5.1903343
2018.09.02,51,8,4.961875
2018.09.03,63,8,6.129375
2018.09.04,36,8,3.5025001
2018.09.05,43,8,4.1835418
2018.09.06,57,8,5.5456252
2018.09.07,82,8,7.9779167
2018.09.08,52,8,5.0591664
2018.09.09,45,7,4.2030001
2018.09.10,50,7,4.6700001
2018.09.11,52,7,4.8568001
2018.09.12,66,7,6.1644001
2018.09.13,57,7,5.3238001
2018.09.14,33,7,3.0822001
2018.09.15,47,7,4.3898001
2018.09.16,44,8,4.1934695
2018.09.17,30,8,2.859184
2018.09.18,61,8,5.813674
2018.09.19,83,8,7.910409
2018.09.20,57,8,5.4324493
2018.09.21,47,8,4.4793878
2018.09.22,70,8,6.6714287
2018.09.23,82,9,7.3018222
2018.09.24,57,9,5.0756569
2018.09.25,60,9,5.3427968
2018.09.26,64,9,5.6989832
2018.09.27,65,9,5.7880297
2018.09.28,54,9,4.808517
2018.09.29,90,9,8.0141945
2018.09.30,52,10,4.9864478
2018.10.01,58,10,5.5618072
2018.10.02,75,10,7.1919923
2018.10.03,93,10,8.9180698
2018.10.04,66,10,6.3289533
2018.10.05,79,10,7.5755649
2018.10.06,64,10,6.1371665
2018.10.07,42,8,3.962424
2018.10.08,61,8,5.7549496
2018.10.09,68,8,6.4153538
2018.10.10,44,8,4.1511111
2018.10.11,70,8,6.6040406
2018.10.12,52,8,4.9058585
2018.10.13,59,8,5.5662627
2018.10.14,53,9,4.8850656
2018.10.15,68,9,6.2676315
2018.10.16,59,9,5.4380922
2018.10.17,77,9,7.0971713
2018.10.18,68,9,6.2676315
2018.10.19,63,9,5.8067765
2018.10.20,68,9,6.2676315
2018.10.21,56,10,5.3590164
2018.10.22,92,10,8.8040981
2018.10.23,65,10,6.2202864
2018.10.24,68,10,6.5073771
2018.10.25,64,10,6.1245899
2018.10.26,52,10,4.9762292
2018.10.27,91,10,8.7084017
2018.10.28,64,10,5.781045
2018.10.29,79,10,7.1359773
2018.10.30,57,10,5.1487432
2018.10.31,66,10,5.9617023
2018.11.01,100,10,9.0328827
2018.11.02,72,10,6.5036755
2018.11.03,79,10,7.1359773
2018.11.04,68,9,6.4370275
2018.11.05,70,9,6.6263518
2018.11.06,75,9,7.0996628
2018.11.07,71,9,6.721014
2018.11.08,54,9,5.1117568
2018.11.09,50,9,4.7331085
2018.11.10,56,9,5.3010817
2018.11.11,52,9,4.978497
2018.11.12,85,9,8.1379271
2018.11.13,40,9,3.8296127
2018.11.14,74,9,7.0847836
2018.11.15,68,9,6.5103416
2018.11.16,61,9,5.8401594
2018.11.17,59,9,5.6486793
2018.11.18,26,7,2.6560626
2018.11.19,42,7,4.2905626
2018.11.20,40,7,4.0862503
2018.11.21,54,7,5.516438
2018.11.22,43,7,4.3927188
2018.11.23,56,7,5.7207499
2018.11.24,59,7,6.0272193
2018.11.25,55,8,4.8923812
2018.11.26,57,8,5.0702863
2018.11.27,60,8,5.3371429
2018.11.28,71,8,6.3156195
2018.11.29,46,8,4.0918097
2018.11.30,66,8,5.8708572
2018.12.01,65,8,5.7819052
2018.12.02,43,7,4.1960301
2018.12.03,45,7,4.3911939
2018.12.04,58,7,5.659761
2018.12.05,43,7,4.1960301
2018.12.06,57,7,5.5621786
2018.12.07,45,7,4.3911939
2018.12.08,44,7,4.293612
2018.12.09,51,8,4.7045927
2018.12.10,63,8,5.8115559
2018.12.11,48,8,4.4278517
2018.12.12,48,8,4.4278517
2018.12.13,64,8,5.9038024
2018.12.14,81,8,7.4720001
2018.12.15,50,8,4.6123457
2018.12.16,31,6,2.7144375
2018.12.17,37,6,3.2398124
2018.12.18,44,6,3.8527498
2018.12.19,39,6,3.4149373
2018.12.20,70,6,6.129375
2018.12.21,51,6,4.4656878
2018.12.22,48,6,4.2030001
2018.12.23,36,8,3.4310207
2018.12.24,76,8,7.2432661
2018.12.25,48,8,4.5746942
2018.12.26,68,8,6.4808168
2018.12.27,66,8,6.2902045
2018.12.28,44,8,4.1934695
2018.12.29,54,8,5.1465306
2018.12.30,5,8,4.9157901
2018.12.31,7,8,6.8821058
2019.01.01,6,8,5.8989477
2019.01.02,4,8,3.932632
2019.01.03,6,8,5.8989477
2019.01.04,5,8,4.9157901
2019.01.05,5,8,4.9157901
2019.01.06,4,9,4.0028572
2019.01.07,5,9,5.0035715
2019.01.08,8,9,8.0057144
2019.01.09,5,9,5.0035715
2019.01.10,5,9,5.0035715
2019.01.11,8,9,8.0057144
2019.01.12,7,9,7.0050001
2019.01.13,5,9,5.0035715
2019.01.14,6,9,6.0042858
2019.01.15,6,9,6.0042858
2019.01.16,6,9,6.0042858
2019.01.17,7,9,7.0050001
2019.01.18,6,9,6.0042858
2019.01.19,6,9,6.0042858
2019.01.20,7,12,6.8821054
2019.01.21,7,12,6.8821054
2019.01.22,7,12,6.8821054
2019.01.23,11,12,10.814736
2019.01.24,7,12,6.8821054
2019.01.25,10,12,9.8315792
2019.01.26,8,12,7.8652635
2019.01.27,7,13,7.0828342
2019.01.28,10,13,10.118335
2019.01.29,8,13,8.0946674
2019.01.30,10,13,10.118335
2019.01.31,7,13,7.0828342
2019.02.01,9,13,9.1065006
2019.02.02,9,13,9.1065006
2019.02.03,18,22,17.283365
2019.02.04,17,22,16.323179
2019.02.05,16,22,15.362991
2019.02.06,12,22,11.522243
2019.02.07,17,22,16.323179
2019.02.08,18,22,17.283365
2019.02.09,9,22,8.6416826
2019.02.10,13,28,12.499118
2019.02.11,15,28,14.422058
2019.02.12,24,28,23.075294
2019.02.13,21,28,20.190884
2019.02.14,22,28,21.152353
2019.02.15,19,28,18.267941
2019.02.16,22,28,21.152353
2019.02.17,21,65,20.968916
2019.02.18,32,65,31.952633
2019.02.19,30,65,29.955595
2019.02.20,48,65,47.928947
2019.02.21,52,65,51.923031
2019.02.22,52,65,51.923031
2019.02.23,69,65,68.897865
2019.02.24,59,100,59
2019.02.25,69,100,69
2019.02.26,100,100,100
2019.02.27,71,100,71
2019.02.28,49,100,49
2019.03.01,51,100,50.999996
2019.03.02,68,100,68
2019.03.03,61,98,60.426971
2019.03.04,46,98,45.567883
2019.03.05,69,98,68.351822
2019.03.06,70,98,69.342422
2019.03.07,49,98,48.5397
2019.03.08,75,98,74.295456
2019.03.09,92,98,91.135765
2019.03.10,83,93,84.818192
2019.03.11,66,93,67.445786
2019.03.12,57,93,58.248634
2019.03.13,72,93,73.577225
2019.03.14,62,93,63.358162
2019.03.15,48,93,49.051483
2019.03.16,37,93,37.810516
2019.03.17,46,62,45.148617
2019.03.18,42,62,41.222649
2019.03.19,39,62,38.278172
2019.03.20,41,62,40.241154
2019.03.21,41,62,40.241154
2019.03.22,50,62,49.074581
2019.03.23,36,62,35.333698
2019.03.24,36,43,36.145802
2019.03.25,32,43,32.129601
2019.03.26,26,43,26.105301
2019.03.27,29,43,29.117451
2019.03.28,31,43,31.125549
2019.03.29,27,43,27.10935
2019.03.30,19,43,19.07695
2019.03.31,19,26,18.909674
2019.04.01,15,26,14.928688
2019.04.02,15,26,14.928688
2019.04.03,12,26,11.942951
2019.04.04,16,26,15.923935
2019.04.05,19,26,18.909674
2019.04.06,26,26,25.876394
2019.04.07,23,24,23.01643
2019.04.08,24,24,24.017143
2019.04.09,18,24,18.012857
2019.04.10,12,24,12.008572
2019.04.11,13,24,13.009286
2019.04.12,11,24,11.007857
2019.04.13,11,24,11.007857
2019.04.14,10,16,10.097298
2019.04.15,12,16,12.116757
2019.04.16,13,16,13.126488
2019.04.17,10,16,10.097298
2019.04.18,9,16,9.0875683
2019.04.19,10,16,10.097298
2019.04.20,10,16,10.097298
2019.04.21,9,14,9.1940622
2019.04.22,9,14,9.1940622
2019.04.23,9,14,9.1940622
2019.04.24,10,14,10.215625
2019.04.25,7,14,7.1509371
2019.04.26,11,14,11.237186
2019.04.27,9,14,9.1940622
2019.04.28,9,12,9.6992321
2019.04.29,6,12,6.4661546
2019.04.30,9,12,9.6992321
2019.05.01,7,12,7.5438466
2019.05.02,7,12,7.5438466
2019.05.03,8,12,8.6215391
2019.05.04,6,12,6.4661546
2019.05.05,7,12,7.0050001
2019.05.06,6,12,6.0042858
2019.05.07,10,12,10.007143
2019.05.08,6,12,6.0042858
2019.05.09,10,12,10.007143
2019.05.10,10,12,10.007143
2019.05.11,7,12,7.0050001
2019.05.12,6,10,6.0913048
2019.05.13,8,10,8.1217394
2019.05.14,6,10,6.0913048
2019.05.15,8,10,8.1217394
2019.05.16,7,10,7.1065221
2019.05.17,5,10,5.076087
2019.05.18,6,10,6.0913048
2019.05.19,6,10,6.3681822
2019.05.20,7,10,7.4295459
2019.05.21,8,10,8.4909096
2019.05.22,7,10,7.4295459
2019.05.23,5,10,5.3068185
2019.05.24,5,10,5.3068185
2019.05.25,6,10,6.3681822
2019.05.26,7,10,7.2644448
2019.05.27,7,10,7.2644448
2019.05.28,6,10,6.2266674
2019.05.29,8,10,8.3022223
2019.05.30,6,10,6.2266674
2019.05.31,5,10,5.188889
2019.06.01,6,10,6.2266674
2019.06.02,6,9,6.3045001
2019.06.03,7,9,7.3552499
2019.06.04,5,9,5.2537498
2019.06.05,5,9,5.2537498
2019.06.06,7,9,7.3552499
2019.06.07,5,9,5.2537498
2019.06.08,5,9,5.2537498
2019.06.09,4,7,4.0862498
2019.06.10,6,7,6.1293745
2019.06.11,5,7,5.1078124
2019.06.12,5,7,5.1078124
2019.06.13,4,7,4.0862498
2019.06.14,3,7,3.0646873
2019.06.15,5,7,5.1078124
2019.06.16,5,6,5.0035715
2019.06.17,5,6,5.0035715
2019.06.18,4,6,4.0028572
2019.06.19,4,6,4.0028572
2019.06.20,4,6,4.0028572
2019.06.21,4,6,4.0028572
2019.06.22,2,6,2.0014286
2019.06.23,4,7,3.8458824
2019.06.24,5,7,4.807353
2019.06.25,6,7,5.7688236
2019.06.26,5,7,4.807353
2019.06.27,4,7,3.8458824
2019.06.28,5,7,4.807353
2019.06.29,5,7,4.807353
2019.06.30,4,7,4.2180648
2019.07.01,5,7,5.2725811
2019.07.02,4,7,4.2180648
2019.07.03,4,7,4.2180648
2019.07.04,4,7,4.2180648
2019.07.05,6,7,6.3270974
2019.07.06,4,7,4.2180648
2019.07.07,55,6,4.8462267
2019.07.08,40,6,3.5245285
2019.07.09,50,6,4.4056606
2019.07.10,64,6,5.6392455
2019.07.11,23,6,2.0266039
2019.07.12,48,6,4.229434
2019.07.13,38,6,3.3483021
2019.07.14,40,5,3.5648856
2019.07.15,38,5,3.3866413
2019.07.16,37,5,3.2975194
2019.07.17,33,5,2.9410307
2019.07.18,36,5,3.2083974
2019.07.19,36,5,3.2083974
2019.07.20,42,5,3.74313
2019.07.21,40,7,3.5726776
2019.07.22,60,7,5.3590169
2019.07.23,61,7,5.4483337
2019.07.24,49,7,4.3765302
2019.07.25,52,7,4.6444812
2019.07.26,47,7,4.1978965
2019.07.27,57,7,5.0910654
2019.07.28,37,7,3.6322224
2019.07.29,50,7,4.9084086
2019.07.30,34,7,3.337718
2019.07.31,59,7,5.7919221
2019.08.01,50,7,4.9084086
2019.08.02,59,7,5.7919221
2019.08.03,44,7,4.3193994
2019.08.04,42,6,3.9097679
2019.08.05,41,6,3.816678
2019.08.06,28,6,2.6065118
2019.08.07,56,6,5.2130237
2019.08.08,58,6,5.3992028
2019.08.09,33,6,3.0719604
2019.08.10,43,6,4.0028577
2019.08.11,61,8,5.8887858
2019.08.12,68,8,6.5645485
2019.08.13,47,8,4.5372615
2019.08.14,21,8,2.027287
2019.08.15,75,8,7.2403107
2019.08.16,71,8,6.8541613
2019.08.17,44,8,4.2476487
2019.08.18,29,7,2.5213034
2019.08.19,55,7,4.7817817
2019.08.20,53,7,4.6078992
2019.08.21,46,7,3.9993086
2019.08.22,33,7,2.8690691
2019.08.23,84,7,7.3030853
2019.08.24,76,7,6.607553
2019.08.25,46,8,4.498848
2019.08.26,67,8,6.55267
2019.08.27,59,8,5.7702613
2019.08.28,53,8,5.183455
2019.08.29,61,8,5.9658637
2019.08.30,57,8,5.5746593
2019.08.31,39,8,3.8142407
2019.09.01,43,8,3.8158672
2019.09.02,59,8,5.2357249
2019.09.03,55,8,4.8807602
2019.09.04,72,8,6.389359
2019.09.05,56,8,4.9695015
2019.09.06,74,8,6.5668411
2019.09.07,62,8,5.5019484
2019.09.08,57,8,5.3238001
2019.09.09,49,8,4.5766001
2019.09.10,55,8,5.1370001
2019.09.11,60,8,5.6040001
2019.09.12,54,8,5.0436001
2019.09.13,57,8,5.3238001
2019.09.14,68,8,6.3512006
2019.09.15,70,9,6.7324948
2019.09.16,58,9,5.5783534
2019.09.17,63,9,6.0592451
2019.09.18,51,9,4.9051032
2019.09.19,62,9,5.9630671
2019.09.20,89,9,8.5598869
2019.09.21,44,9,4.231854
2019.09.22,66,9,6.056725
2019.09.23,58,9,5.3225765
2019.09.24,66,9,6.056725
2019.09.25,63,9,5.7814198
2019.09.26,86,9,7.8920965
2019.09.27,71,9,6.5155678
2019.09.28,48,9,4.404891
2019.09.29,44,9,4.1934695
2019.09.30,76,9,7.2432661
2019.10.01,61,9,5.813674
2019.10.02,68,9,6.4808168
2019.10.03,64,9,6.0995922
2019.10.04,51,9,4.8606124
2019.10.05,77,9,7.3385725
2019.10.06,59,8,5.2607164
2019.10.07,64,8,5.7065396
2019.10.08,63,8,5.6173749
2019.10.09,71,8,6.3306928
2019.10.10,67,8,5.9740334
2019.10.11,56,8,4.9932222
2019.10.12,39,8,3.4774225
2019.10.13,57,8,5.1562228
2019.10.14,67,8,6.060823
2019.10.15,58,8,5.2466826
2019.10.16,64,8,5.7894435
2019.10.17,44,8,3.9802423
2019.10.18,60,8,5.4276032
2019.10.19,63,8,5.6989832
2019.10.20,40,9,3.8471401
2019.10.21,58,9,5.5783534
2019.10.22,69,9,6.6363168
2019.10.23,64,9,6.1554241
2019.10.24,76,9,7.309566
2019.10.25,61,9,5.8668885
2019.10.26,69,9,6.6363168
2019.10.27,26,9,2.2624846
2019.10.28,73,9,6.3523602
2019.10.29,78,9,6.7874537
2019.10.30,59,9,5.1340995
2019.10.31,63,9,5.4821739
2019.11.01,94,9,8.1797514
2019.11.02,90,9,7.831677
2019.11.03,54,9,5.0101991
2019.11.04,67,9,6.2163577
2019.11.05,78,9,7.2369537
2019.11.06,89,9,8.2575502
2019.11.07,46,9,4.2679472
2019.11.08,58,9,5.3813248
2019.11.09,61,9,5.6596694
2019.11.10,56,9,4.9971976
2019.11.11,56,9,4.9971976
2019.11.12,73,9,6.5142045
2019.11.13,91,9,8.1204462
2019.11.14,62,9,5.5326114
2019.11.15,91,9,8.1204462
2019.11.16,42,9,3.7478983
2019.11.17,73,9,6.3920627
2019.11.18,84,9,7.3552508
2019.11.19,69,9,6.0418129
2019.11.20,82,9,7.1801257
2019.11.21,55,9,4.815938
2019.11.22,87,9,7.617938
2019.11.23,30,9,2.6268752
2019.11.24,49,10,4.540278
2019.11.25,81,10,7.5053582
2019.11.26,71,10,6.5787702
2019.11.27,76,10,7.0420642
2019.11.28,73,10,6.7640877
2019.11.29,81,10,7.5053582
2019.11.30,73,10,6.7640877
2019.12.01,63,10,5.8144269
2019.12.02,82,10,7.5679846
2019.12.03,61,10,5.6298418
2019.12.04,64,10,5.9067197
2019.12.05,100,10,9.229249
2019.12.06,64,10,5.9067197
2019.12.07,72,10,6.6450591
2019.12.08,71,8,6.5173469
2019.12.09,75,8,6.884521
2019.12.10,62,8,5.6912041
2019.12.11,40,8,3.6717446
2019.12.12,49,8,4.4978871
2019.12.13,61,8,5.5994105
2019.12.14,49,8,4.4978871
2019.12.15,59,7,5.2841372
2019.12.16,68,7,6.0901918
2019.12.17,39,7,3.4929039
2019.12.18,79,7,7.0753698
2019.12.19,50,7,4.4780822
2019.12.20,44,7,3.9407125
2019.12.21,26,7,2.3286028
2019.12.22,46,8,4.1113877
2019.12.23,55,8,4.9157896
2019.12.24,58,8,5.1839232
2019.12.25,56,8,5.0051675
2019.12.26,74,8,6.6139717
2019.12.27,35,8,3.1282296
2019.12.28,94,8,8.4015312
2019.12.29,41,6,3.5457406
2019.12.30,51,6,4.4105558
2019.12.31,50,6,4.3240743
2020.01.01,34,6,2.9403703
2020.01.02,54,6,4.6700001
2020.01.03,44,6,3.8051851
2020.01.04,50,6,4.3240743
