date,raw_daily,raw_weekly,pollen_harmonized_daily
2019.12.31,26,2,.91027951
2020.01.01,33,2,1.1553547
2020.01.02,32,2,1.120344
2020.01.03,52,2,1.820559
2020.01.04,53,2,1.8555697
2020.01.05,5,4,2.1881719
2020.01.06,5,4,2.1881719
2020.01.07,5,4,2.1881719
2020.01.08,5,4,2.1881719
2020.01.09,7,4,3.0634408
2020.01.10,8,4,3.501075
2020.01.11,5,4,2.1881719
2020.01.12,5,5,2.1881719
2020.01.13,8,5,3.501075
2020.01.14,8,5,3.501075
2020.01.15,7,5,3.0634408
2020.01.16,9,5,3.9387093
2020.01.17,7,5,3.0634408
2020.01.18,6,5,2.6258063
2020.01.19,7,6,2.9175627
2020.01.20,10,6,4.1679468
2020.01.21,11,6,4.5847411
2020.01.22,10,6,4.1679468
2020.01.23,8,6,3.3343573
2020.01.24,9,6,3.7511518
2020.01.25,8,6,3.3343573
2020.01.26,7,9,2.9646201
2020.01.27,9,9,3.8116543
2020.01.28,9,9,3.8116543
2020.01.29,17,9,7.1997919
2020.01.30,18,9,7.6233087
2020.01.31,17,9,7.1997919
2020.02.01,16,9,6.7762747
2020.02.02,19,16,8.0630817
2020.02.03,36,16,15.277418
2020.02.04,22,16,9.3362007
2020.02.05,25,16,10.609319
2020.02.06,21,16,8.9118271
2020.02.07,20,16,8.4874554
2020.02.08,22,16,9.3362007
2020.02.09,20,24,9.213356
2020.02.10,23,24,10.595359
2020.02.11,26,24,11.977362
2020.02.12,34,24,15.662704
2020.02.13,40,24,18.426712
2020.02.14,41,24,18.887379
2020.02.15,44,24,20.269381
2020.02.16,36,53,17.918594
2020.02.17,65,53,32.353016
2020.02.18,86,53,42.805531
2020.02.19,76,53,37.828144
2020.02.20,67,53,33.348495
2020.02.21,65,53,32.353016
2020.02.22,71,53,35.339447
2020.02.23,100,62,50.621891
2020.02.24,97,62,49.103233
2020.02.25,83,62,42.016167
2020.02.26,70,62,35.435322
2020.02.27,74,62,37.460197
2020.02.28,57,62,28.854477
2020.02.29,55,62,27.842037
2020.03.01,61,49,31.071003
2020.03.02,61,49,31.071003
2020.03.03,71,49,36.164608
2020.03.04,58,49,29.542921
2020.03.05,64,49,32.599083
2020.03.06,58,49,29.542921
2020.03.07,48,49,24.449312
2020.03.08,41,33,19.803322
2020.03.09,51,33,24.6334
2020.03.10,37,33,17.871292
2020.03.11,47,33,22.70137
2020.03.12,50,33,24.150393
2020.03.13,40,33,19.320314
2020.03.14,33,33,15.93926
2020.03.15,36,26,16.857027
2020.03.16,34,26,15.920526
2020.03.17,33,26,15.452276
2020.03.18,37,26,17.325279
2020.03.19,34,26,15.920526
2020.03.20,35,26,16.388777
2020.03.21,34,26,15.920526
2020.03.22,36,22,16.50507
2020.03.23,33,22,15.129646
2020.03.24,33,22,15.129646
2020.03.25,33,22,15.129646
2020.03.26,28,22,12.837276
2020.03.27,24,22,11.003379
2020.03.28,23,22,10.544905
2020.03.29,19,17,8.3150539
2020.03.30,21,17,9.1903219
2020.03.31,22,17,9.6279564
2020.04.01,23,17,10.065591
2020.04.02,26,17,11.378493
2020.04.03,27,17,11.816129
2020.04.04,32,17,14.0043
2020.04.05,31,19,14.32037
2020.04.06,29,19,13.396475
2020.04.07,27,19,12.472581
2020.04.08,26,19,12.010633
2020.04.09,25,19,11.548686
2020.04.10,22,19,10.162844
2020.04.11,20,19,9.2389488
2020.04.12,17,12,6.9747982
2020.04.13,16,12,6.5645161
2020.04.14,22,12,9.0262089
2020.04.15,21,12,8.6159267
2020.04.16,20,12,8.2056446
2020.04.17,16,12,6.5645161
2020.04.18,16,12,6.5645161
2020.04.19,16,10,6.7328367
2020.04.20,15,10,6.3120346
2020.04.21,15,10,6.3120346
2020.04.22,14,10,5.891232
2020.04.23,14,10,5.891232
2020.04.24,14,10,5.891232
2020.04.25,16,10,6.7328367
2020.04.26,22,10,9.0829773
2020.04.27,13,10,5.3672142
2020.04.28,13,10,5.3672142
2020.04.29,16,10,6.6058016
2020.04.30,14,10,5.7800765
2020.05.01,13,10,5.3672142
2020.05.02,15,10,6.1929393
2020.05.03,12,9,5.432703
2020.05.04,11,9,4.9799776
2020.05.05,13,9,5.8854275
2020.05.06,10,9,4.5272522
2020.05.07,13,9,5.8854275
2020.05.08,15,9,6.7908778
2020.05.09,13,9,5.8854275
2020.05.10,10,9,4.5272522
2020.05.11,11,9,4.9799776
2020.05.12,11,9,4.9799776
2020.05.13,13,9,5.8854275
2020.05.14,17,9,7.6963286
2020.05.15,16,9,7.2436032
2020.05.16,9,9,4.0745268
2020.05.17,10,6,4.1028223
2020.05.18,9,6,3.6925402
2020.05.19,8,6,3.282258
2020.05.20,8,6,3.282258
2020.05.21,9,6,3.6925402
2020.05.22,9,6,3.6925402
2020.05.23,11,6,4.5131044
2020.05.24,13,8,5.9109063
2020.05.25,12,8,5.4562211
2020.05.26,8,8,3.6374807
2020.05.27,9,8,4.0921659
2020.05.28,10,8,4.5468512
2020.05.29,12,8,5.4562211
2020.05.30,13,8,5.9109063
2020.05.31,11,5,4.5414886
2020.06.01,9,5,3.7157636
2020.06.02,8,5,3.3029008
2020.06.03,7,5,2.8900383
2020.06.04,7,5,2.8900383
2020.06.05,6,5,2.4771757
2020.06.06,5,5,2.0643129
2020.06.07,7,3,2.6258066
2020.06.08,7,3,2.6258066
2020.06.09,7,3,2.6258066
2020.06.10,4,3,1.5004609
2020.06.11,4,3,1.5004609
2020.06.12,3,3,1.1253456
2020.06.13,3,3,1.1253456
2020.06.14,3,3,1.5148884
2020.06.15,4,3,2.0198512
2020.06.16,4,3,2.0198512
2020.06.17,4,3,2.0198512
2020.06.18,4,3,2.0198512
2020.06.19,3,3,1.5148884
2020.06.20,4,3,2.0198512
2020.06.21,4,2,1.5913978
2020.06.22,3,2,1.1935483
2020.06.23,4,2,1.5913978
2020.06.24,3,2,1.1935483
2020.06.25,3,2,1.1935483
2020.06.26,2,2,.79569888
2020.06.27,3,2,1.1935483
2020.06.28,3,2,1.3129032
2020.06.29,3,2,1.3129032
2020.06.30,2,2,.87526876
2020.07.01,3,2,1.3129032
2020.07.02,3,2,1.3129032
2020.07.03,3,2,1.3129032
2020.07.04,3,2,1.3129032
2020.07.05,30,2,1.250384
2020.07.06,33,2,1.3754224
2020.07.07,36,2,1.5004609
2020.07.08,31,2,1.2920636
2020.07.09,27,2,1.1253456
2020.07.10,24,2,1.0003073
2020.07.11,29,2,1.2087046
2020.07.12,26,2,1.0025105
2020.07.13,41,2,1.5808821
2020.07.14,27,2,1.0410687
2020.07.15,33,2,1.2724173
2020.07.16,35,2,1.3495336
2020.07.17,31,2,1.1953011
2020.07.18,34,2,1.3109753
2020.07.19,35,2,1.3924731
2020.07.20,33,2,1.3129032
2020.07.21,40,2,1.5913978
2020.07.22,31,2,1.2333333
2020.07.23,25,2,.99462354
2020.07.24,32,2,1.2731183
2020.07.25,24,2,.95483863
2020.07.26,27,2,1.069333
2020.07.27,30,2,1.1881478
2020.07.28,30,2,1.1881478
2020.07.29,35,2,1.3861724
2020.07.30,32,2,1.2673576
2020.07.31,28,2,1.1089379
2020.08.01,39,2,1.5445921
2020.08.02,41,2,1.290864
2020.08.03,42,2,1.3223485
2020.08.04,43,2,1.353833
2020.08.05,39,2,1.227895
2020.08.06,42,2,1.3223485
2020.08.07,36,2,1.1334416
2020.08.08,35,2,1.1019571
2020.08.09,32,2,1.2559911
2020.08.10,35,2,1.3737403
2020.08.11,43,2,1.6877381
2020.08.12,30,2,1.1774917
2020.08.13,27,2,1.0597425
2020.08.14,28,2,1.0989922
2020.08.15,28,2,1.0989922
2020.08.16,32,2,1.202086
2020.08.17,39,2,1.4650422
2020.08.18,42,2,1.5777378
2020.08.19,30,2,1.1269556
2020.08.20,29,2,1.0893904
2020.08.21,36,2,1.3523467
2020.08.22,25,2,.93912965
2020.08.23,30,2,1.0805787
2020.08.24,36,2,1.2966945
2020.08.25,40,2,1.4407717
2020.08.26,31,2,1.116598
2020.08.27,45,2,1.6208681
2020.08.28,30,2,1.0805787
2020.08.29,31,2,1.116598
2020.08.30,30,2,1.1173643
2020.08.31,41,2,1.5270646
2020.09.01,46,2,1.713292
2020.09.02,37,2,1.3780828
2020.09.03,27,2,1.005628
2020.09.04,26,2,.96838248
2020.09.05,28,2,1.0428734
2020.09.06,34,2,1.1999654
2020.09.07,27,2,.95291364
2020.09.08,42,2,1.4823101
2020.09.09,42,2,1.4823101
2020.09.10,45,2,1.5881895
2020.09.11,31,2,1.0940861
2020.09.12,27,2,.95291364
2020.09.13,39,3,1.7067741
2020.09.14,46,3,2.0131183
2020.09.15,42,3,1.8380644
2020.09.16,50,3,2.1881719
2020.09.17,46,3,2.0131183
2020.09.18,37,3,1.6192472
2020.09.19,40,3,1.7505375
2020.09.20,54,3,1.7724193
2020.09.21,69,3,2.2647581
2020.09.22,84,3,2.7570968
2020.09.23,70,3,2.2975807
2020.09.24,51,3,1.6739515
2020.09.25,43,3,1.411371
2020.09.26,29,3,.95185483
2020.09.27,63,5,2.4529331
2020.09.28,86,5,3.3484483
2020.09.29,86,5,3.3484483
2020.09.30,100,5,3.8935444
2020.10.01,76,5,2.9590938
2020.10.02,80,5,3.1148355
2020.10.03,71,5,2.7644165
2020.10.04,69,4,2.9175627
2020.10.05,71,4,3.0021298
2020.10.06,64,4,2.7061453
2020.10.07,72,4,3.0444133
2020.10.08,54,4,2.2833099
2020.10.09,47,4,1.9873253
2020.10.10,37,4,1.5644902
2020.10.11,63,4,2.5294466
2020.10.12,67,4,2.6900461
2020.10.13,71,4,2.8506458
2020.10.14,51,4,2.047647
2020.10.15,69,4,2.7703459
2020.10.16,70,4,2.8104961
2020.10.17,45,4,1.8067476
2020.10.18,75,4,3.10379
2020.10.19,60,4,2.483032
2020.10.20,72,4,2.9796386
2020.10.21,71,4,2.9382546
2020.10.22,54,4,2.2347288
2020.10.23,38,4,1.572587
2020.10.24,53,4,2.1933451
2020.10.25,76,4,2.9630477
2020.10.26,70,4,2.7291229
2020.10.27,80,4,3.1189978
2020.10.28,52,4,2.0273485
2020.10.29,65,4,2.5341856
2020.10.30,52,4,2.0273485
2020.10.31,54,4,2.1053236
2020.11.01,54,3,2.0975375
2020.11.02,45,3,1.7479481
2020.11.03,48,3,1.8644779
2020.11.04,53,3,2.0586944
2020.11.05,52,3,2.0198512
2020.11.06,43,3,1.6702615
2020.11.07,43,3,1.6702615
2020.11.08,38,3,1.5788076
2020.11.09,45,3,1.8696406
2020.11.10,54,3,2.2435689
2020.11.11,42,3,1.744998
2020.11.12,38,3,1.5788076
2020.11.13,42,3,1.744998
2020.11.14,57,3,2.3682115
2020.11.15,47,3,1.8986598
2020.11.16,51,3,2.0602481
2020.11.17,43,3,1.7370719
2020.11.18,54,3,2.1814389
2020.11.19,59,3,2.383424
2020.11.20,38,3,1.5350868
2020.11.21,33,3,1.3331017
2020.11.22,29,2,1.0112667
2020.11.23,49,2,1.708692
2020.11.24,36,2,1.2553655
2020.11.25,37,2,1.2902368
2020.11.26,32,2,1.1158805
2020.11.27,34,2,1.185623
2020.11.28,34,2,1.185623
2020.11.29,32,2,1.176832
2020.11.30,36,2,1.323936
2020.12.01,35,2,1.28716
2020.12.02,39,2,1.4342639
2020.12.03,32,2,1.176832
2020.12.04,41,2,1.507816
2020.12.05,23,2,.84584796
2020.12.06,27,2,1.0013669
2020.12.07,33,2,1.2238927
2020.12.08,33,2,1.2238927
2020.12.09,34,2,1.2609805
2020.12.10,34,2,1.2609805
2020.12.11,35,2,1.298068
2020.12.12,40,2,1.4835064
2020.12.13,26,2,1.0114217
2020.12.14,29,2,1.1281242
2020.12.15,35,2,1.3615292
2020.12.16,31,2,1.2059259
2020.12.17,40,2,1.5560335
2020.12.18,34,2,1.3226284
2020.12.19,30,2,1.1670251
2020.12.20,34,2,1.3971426
2020.12.21,34,2,1.3971426
2020.12.22,31,2,1.2738652
2020.12.23,28,2,1.1505879
2020.12.24,32,2,1.3149577
2020.12.25,27,2,1.1094956
2020.12.26,27,2,1.1094956
2020.12.27,31,2,1.3366174
2020.12.28,33,2,1.4228507
2020.12.29,31,2,1.3366174
2020.12.30,26,2,1.1210339
2020.12.31,18,2,.77610034
2021.01.01,27,2,1.1641506
2021.01.02,37,2,1.5953175
2021.01.03,2,3,1.641129
2021.01.04,3,3,2.4616935
2021.01.05,2,3,1.641129
2021.01.06,2,3,1.641129
2021.01.07,2,3,1.641129
2021.01.08,2,3,1.641129
2021.01.09,3,3,2.4616935
2021.01.10,3,4,2.5007679
2021.01.11,2,4,1.6671786
2021.01.12,2,4,1.6671786
2021.01.13,3,4,2.5007679
2021.01.14,4,4,3.3343573
2021.01.15,3,4,2.5007679
2021.01.16,4,4,3.3343573
2021.01.17,3,6,2.6258066
2021.01.18,4,6,3.5010753
2021.01.19,4,6,3.5010753
2021.01.20,4,6,3.5010753
2021.01.21,5,6,4.3763442
2021.01.22,6,6,5.2516131
2021.01.23,4,6,3.5010753
2021.01.24,3,9,2.5687234
2021.01.25,7,9,5.9936881
2021.01.26,8,9,6.8499293
2021.01.27,7,9,5.9936881
2021.01.28,7,9,5.9936881
2021.01.29,7,9,5.9936881
2021.01.30,7,9,5.9936881
2021.01.31,9,13,7.8774185
2021.02.01,9,13,7.8774185
2021.02.02,7,13,6.1268816
2021.02.03,9,13,7.8774185
2021.02.04,10,13,8.7526875
2021.02.05,10,13,8.7526875
2021.02.06,11,13,9.6279564
2021.02.07,12,15,9.2675514
2021.02.08,13,15,10.039847
2021.02.09,12,15,9.2675514
2021.02.10,12,15,9.2675514
2021.02.11,12,15,9.2675514
2021.02.12,10,15,7.72296
2021.02.13,14,15,10.812143
2021.02.14,17,34,16.111633
2021.02.15,19,34,18.007122
2021.02.16,27,34,25.589067
2021.02.17,25,34,23.693581
2021.02.18,21,34,19.902607
2021.02.19,20,34,18.954865
2021.02.20,28,34,26.53681
2021.02.21,53,93,52.999996
2021.02.22,83,93,83
2021.02.23,100,93,100
2021.02.24,67,93,67
2021.02.25,42,93,41.999996
2021.02.26,29,93,28.999998
2021.02.27,33,93,33
2021.02.28,34,56,33.464088
2021.03.01,39,56,38.385281
2021.03.02,35,56,34.448326
2021.03.03,41,56,40.353756
2021.03.04,37,56,36.416805
2021.03.05,26,56,25.590187
2021.03.06,37,56,36.416805
2021.03.07,38,47,36.354187
2021.03.08,30,47,28.700672
2021.03.09,27,47,25.830606
2021.03.10,42,47,40.180943
2021.03.11,34,47,32.527431
2021.03.12,25,47,23.917229
2021.03.13,19,47,18.177094
2021.03.14,27,38,25.512094
2021.03.15,27,38,25.512094
2021.03.16,28,38,26.456987
2021.03.17,29,38,27.40188
2021.03.18,26,38,24.567204
2021.03.19,21,38,19.842741
2021.03.20,18,38,17.008064
2021.03.21,15,23,13.602151
2021.03.22,16,23,14.508961
2021.03.23,16,23,14.508961
2021.03.24,18,23,16.322582
2021.03.25,14,23,12.69534
2021.03.26,16,23,14.508961
2021.03.27,16,23,14.508961
2021.03.28,15,21,13.255273
2021.03.29,14,21,12.371588
2021.03.30,16,21,14.138957
2021.03.31,15,21,13.255273
2021.04.01,15,21,13.255273
2021.04.02,14,21,12.371588
2021.04.03,15,21,13.255273
2021.04.04,11,15,9.2576504
2021.04.05,11,15,9.2576504
2021.04.06,10,15,8.4160461
2021.04.07,12,15,10.099256
2021.04.08,13,15,10.94086
2021.04.09,10,15,8.4160461
2021.04.10,11,15,9.2576504
2021.04.11,12,12,10.164412
2021.04.12,11,12,9.3173771
2021.04.13,8,12,6.7762747
2021.04.14,9,12,7.6233087
2021.04.15,10,12,8.4703436
2021.04.16,6,12,5.0822058
2021.04.17,6,12,5.0822058
2021.04.18,10,13,8.4914141
2021.04.19,10,13,8.4914141
2021.04.20,10,13,8.4914141
2021.04.21,11,13,9.3405552
2021.04.22,10,13,8.4914141
2021.04.23,9,13,7.6422725
2021.04.24,7,13,5.9439898
2021.04.25,8,8,6.6687145
2021.04.26,8,8,6.6687145
2021.04.27,7,8,5.8351254
2021.04.28,5,8,4.1679468
2021.04.29,4,8,3.3343573
2021.04.30,5,8,4.1679468
2021.05.01,5,8,4.1679468
2021.05.02,5,7,4.3763437
2021.05.03,6,7,5.2516127
2021.05.04,6,7,5.2516127
2021.05.05,5,7,4.3763437
2021.05.06,5,7,4.3763437
2021.05.07,4,7,3.501075
2021.05.08,4,7,3.501075
2021.05.09,5,6,4.1028223
2021.05.10,5,6,4.1028223
2021.05.11,4,6,3.282258
2021.05.12,5,6,4.1028223
2021.05.13,4,6,3.282258
2021.05.14,4,6,3.282258
2021.05.15,5,6,4.1028223
2021.05.16,3,4,2.6258063
2021.05.17,3,4,2.6258063
2021.05.18,3,4,2.6258063
2021.05.19,3,4,2.6258063
2021.05.20,3,4,2.6258063
2021.05.21,2,4,1.7505375
2021.05.22,3,4,2.6258063
2021.05.23,4,6,3.6218021
2021.05.24,4,6,3.6218021
2021.05.25,5,6,4.5272527
2021.05.26,5,6,4.5272527
2021.05.27,3,6,2.7163515
2021.05.28,4,6,3.6218021
2021.05.29,4,6,3.6218021
2021.05.30,4,4,3.0444131
2021.05.31,5,4,3.8055162
2021.06.01,4,4,3.0444131
2021.06.02,3,4,2.2833097
2021.06.03,3,4,2.2833097
2021.06.04,2,4,1.5222065
2021.06.05,2,4,1.5222065
2021.06.06,2,4,2.0594559
2021.06.07,3,4,3.0891838
2021.06.08,3,4,3.0891838
2021.06.09,2,4,2.0594559
2021.06.10,3,4,3.0891838
2021.06.11,2,4,2.0594559
2021.06.12,2,4,2.0594559
2021.06.13,2,2,1.3465674
2021.06.14,2,2,1.3465674
2021.06.15,2,2,1.3465674
2021.06.16,2,2,1.3465674
2021.06.17,2,2,1.3465674
2021.06.18,2,2,1.3465674
2021.06.19,1,2,.6732837
2021.06.20,2,3,1.8755759
2021.06.21,2,3,1.8755759
2021.06.22,2,3,1.8755759
2021.06.23,2,3,1.8755759
2021.06.24,2,3,1.8755759
2021.06.25,2,3,1.8755759
2021.06.26,2,3,1.8755759
2021.06.27,1,2,.87526876
2021.06.28,2,2,1.7505375
2021.06.29,2,2,1.7505375
2021.06.30,1,2,.87526876
2021.07.01,2,2,1.7505375
2021.07.02,1,2,.87526876
2021.07.03,1,2,.87526876
2021.07.04,31,2,1.4280702
2021.07.05,26,2,1.1977363
2021.07.06,31,2,1.4280702
2021.07.07,31,2,1.4280702
2021.07.08,27,2,1.2438031
2021.07.09,19,2,.87526882
2021.07.10,25,2,1.1516695
2021.07.11,27,2,1.1875505
2021.07.12,21,2,.9236505
2021.07.13,33,2,1.4514507
2021.07.14,33,2,1.4514507
2021.07.15,30,2,1.3195007
2021.07.16,28,2,1.231534
2021.07.17,27,2,1.1875505
2021.07.18,32,2,1.5222065
2021.07.19,33,2,1.5697755
2021.07.20,18,2,.85624117
2021.07.21,28,2,1.3319308
2021.07.22,27,2,1.2843617
2021.07.23,22,2,1.046517
2021.07.24,24,2,1.1416548
2021.07.25,27,2,1.2438031
2021.07.26,25,2,1.1516695
2021.07.27,28,2,1.2898699
2021.07.28,27,2,1.2438031
2021.07.29,24,2,1.1056027
2021.07.30,29,2,1.3359367
2021.07.31,30,2,1.3820034
2021.08.01,29,2,1.2950407
2021.08.02,29,2,1.2950407
2021.08.03,27,2,1.2057275
2021.08.04,29,2,1.2950407
2021.08.05,26,2,1.1610708
2021.08.06,28,2,1.250384
2021.08.07,28,2,1.250384
2021.08.08,19,2,.98403007
2021.08.09,25,2,1.2947764
2021.08.10,23,2,1.1911943
2021.08.11,30,2,1.5537317
2021.08.12,24,2,1.2429854
2021.08.13,27,2,1.3983585
2021.08.14,21,2,1.0876122
2021.08.15,18,2,.78382283
2021.08.16,28,2,1.2192799
2021.08.17,22,2,.95800567
2021.08.18,37,2,1.6111914
2021.08.19,29,2,1.2628256
2021.08.20,35,2,1.5240999
2021.08.21,32,2,1.3934628
2021.08.22,27,2,.94529027
2021.08.23,42,2,1.4704516
2021.08.24,37,2,1.2953978
2021.08.25,37,2,1.2953978
2021.08.26,35,2,1.2253762
2021.08.27,32,2,1.120344
2021.08.28,40,2,1.4004301
2021.08.29,46,3,1.8190827
2021.08.30,51,3,2.0168092
2021.08.31,47,3,1.8586282
2021.09.01,54,3,2.1354449
2021.09.02,55,3,2.1749904
2021.09.03,48,3,1.8981733
2021.09.04,31,3,1.2259036
2021.09.05,45,4,1.7237242
2021.09.06,66,4,2.5281286
2021.09.07,81,4,3.1027033
2021.09.08,69,4,2.6430438
2021.09.09,76,4,2.9111786
2021.09.10,68,4,2.6047387
2021.09.11,52,4,1.9918591
2021.09.12,48,4,1.8755759
2021.09.13,82,4,3.204109
2021.09.14,72,4,2.813364
2021.09.15,69,4,2.6961405
2021.09.16,82,4,3.204109
2021.09.17,57,4,2.2272465
2021.09.18,38,4,1.484831
2021.09.19,56,5,2.4705167
2021.09.20,100,5,4.4116373
2021.09.21,94,5,4.1469388
2021.09.22,64,5,2.8234477
2021.09.23,57,5,2.5146329
2021.09.24,59,5,2.6028657
2021.09.25,66,5,2.9116805
2021.09.26,63,4,2.4894779
2021.09.27,64,4,2.5289934
2021.09.28,92,4,3.635428
2021.09.29,69,4,2.7265711
2021.09.30,59,4,2.3314159
2021.10.01,40,4,1.5806209
2021.10.02,56,4,2.2128692
2021.10.03,78,4,2.9490697
2021.10.04,82,4,3.1003039
2021.10.05,78,4,2.9490697
2021.10.06,68,4,2.5709839
2021.10.07,57,4,2.1550894
2021.10.08,56,4,2.1172807
2021.10.09,44,4,1.6635778
2021.10.10,52,3,1.9618093
2021.10.11,56,3,2.1127179
2021.10.12,45,3,1.6977197
2021.10.13,42,3,1.5845383
2021.10.14,51,3,1.9240822
2021.10.15,50,3,1.886355
2021.10.16,52,3,1.9618093
2021.10.17,51,5,2.0216806
2021.10.18,95,5,3.7658756
2021.10.19,70,5,2.7748559
2021.10.20,94,5,3.7262349
2021.10.21,94,5,3.7262349
2021.10.22,60,5,2.3784478
2021.10.23,88,5,3.48839
2021.10.24,81,4,3.0558956
2021.10.25,68,4,2.565443
2021.10.26,63,4,2.3768075
2021.10.27,57,4,2.150445
2021.10.28,67,4,2.5277159
2021.10.29,59,4,2.2258992
2021.10.30,69,4,2.6031702
2021.10.31,48,4,2.0053892
2021.11.01,66,4,2.7574103
2021.11.02,54,4,2.2560627
2021.11.03,70,4,2.924526
2021.11.04,65,4,2.7156312
2021.11.05,57,4,2.3813996
2021.11.06,59,4,2.4649575
2021.11.07,53,3,2.1150112
2021.11.08,56,3,2.2347288
2021.11.09,44,3,1.7558583
2021.11.10,42,3,1.6760465
2021.11.11,43,3,1.7159525
2021.11.12,42,3,1.6760465
2021.11.13,49,3,1.9553877
2021.11.14,55,3,2.34447
2021.11.15,58,3,2.4723501
2021.11.16,44,3,1.8755759
2021.11.17,45,3,1.9182028
2021.11.18,39,3,1.6624423
2021.11.19,35,3,1.4919355
2021.11.20,32,3,1.3640553
2021.11.21,24,2,.93362004
2021.11.22,30,2,1.1670251
2021.11.23,33,2,1.2837275
2021.11.24,33,2,1.2837275
2021.11.25,37,2,1.4393309
2021.11.26,32,2,1.2448268
2021.11.27,36,2,1.4004301
2021.11.28,33,2,1.2780474
2021.11.29,33,2,1.2780474
2021.11.30,43,2,1.6653346
2021.12.01,42,2,1.6266059
2021.12.02,23,2,.8907603
2021.12.03,23,2,.8907603
2021.12.04,29,2,1.1231326
2021.12.05,38,2,1.714444
2021.12.06,27,2,1.2181576
2021.12.07,22,2,.9925729
2021.12.08,29,2,1.3083916
2021.12.09,29,2,1.3083916
2021.12.10,27,2,1.2181576
2021.12.11,22,2,.9925729
2021.12.12,28,2,1.3035918
2021.12.13,24,2,1.1173644
2021.12.14,26,2,1.2104781
2021.12.15,35,2,1.6294897
2021.12.16,26,2,1.2104781
2021.12.17,26,2,1.2104781
2021.12.18,23,2,1.0708076
2021.12.19,23,2,1.0323683
2021.12.20,30,2,1.3465673
2021.12.21,34,2,1.5261096
2021.12.22,30,2,1.3465673
2021.12.23,30,2,1.3465673
2021.12.24,23,2,1.0323683
2021.12.25,25,2,1.1221395
2021.12.26,21,2,1.0876122
2021.12.27,26,2,1.3465674
2021.12.28,25,2,1.2947764
2021.12.29,25,2,1.2947764
2021.12.30,29,2,1.5019406
2021.12.31,18,2,.932239
2022.01.01,25,2,1.2947764
