date,raw_daily,raw_weekly,sleepingdrug1_harmonized_daily
2017.12.31,54,51,15.788796
2018.01.01,73,51,21.344114
2018.01.02,62,51,18.127878
2018.01.03,72,51,21.051729
2018.01.04,63,51,18.420263
2018.01.05,70,51,20.466959
2018.01.06,63,51,18.420263
2018.01.07,51,55,14.906896
2018.01.08,73,55,21.337322
2018.01.09,82,55,23.967951
2018.01.10,83,55,24.260244
2018.01.11,75,55,21.921906
2018.01.12,66,55,19.291277
2018.01.13,63,55,18.4144
2018.01.14,80,60,23.462688
2018.01.15,80,60,23.462688
2018.01.16,71,60,20.823133
2018.01.17,88,60,25.808956
2018.01.18,74,60,21.702986
2018.01.19,68,60,19.943283
2018.01.20,75,60,21.996269
2018.01.21,54,48,15.504657
2018.01.22,67,48,19.237261
2018.01.23,80,48,22.969862
2018.01.24,57,48,16.366028
2018.01.25,55,48,15.79178
2018.01.26,54,48,15.504657
2018.01.27,71,48,20.385754
2018.01.28,68,52,20.096142
2018.01.29,75,52,22.164862
2018.01.30,61,52,18.02742
2018.01.31,47,52,13.88998
2018.02.01,80,52,23.642519
2018.02.02,56,52,16.549763
2018.02.03,74,52,21.869329
2018.02.04,46,47,13.328094
2018.02.05,77,47,22.310072
2018.02.06,46,47,13.328094
2018.02.07,61,47,17.674212
2018.02.08,72,47,20.861364
2018.02.09,52,47,15.066541
2018.02.10,71,47,20.571625
2018.02.11,67,52,18.743492
2018.02.12,72,52,20.14226
2018.02.13,61,52,17.064972
2018.02.14,79,52,22.100534
2018.02.15,75,52,20.981522
2018.02.16,68,52,19.023247
2018.02.17,65,52,18.183985
2018.02.18,72,60,20.616392
2018.02.19,87,60,24.911474
2018.02.20,85,60,24.338799
2018.02.21,93,60,26.629507
2018.02.22,54,60,15.462295
2018.02.23,80,60,22.907103
2018.02.24,78,60,22.334425
2018.02.25,75,51,22.07379
2018.02.26,65,51,19.130617
2018.02.27,88,51,25.899914
2018.02.28,59,51,17.364716
2018.03.01,61,51,17.953348
2018.03.02,58,51,17.070396
2018.03.03,48,51,14.127226
2018.03.04,63,54,18.377815
2018.03.05,87,54,25.378885
2018.03.06,55,54,16.044123
2018.03.07,65,54,18.961237
2018.03.08,70,54,20.419794
2018.03.09,67,54,19.544661
2018.03.10,78,54,22.753485
2018.03.11,71,55,20.060982
2018.03.12,100,55,28.254906
2018.03.13,53,55,14.9751
2018.03.14,62,55,17.51804
2018.03.15,64,55,18.083139
2018.03.16,77,55,21.756275
2018.03.17,83,55,23.451571
2018.03.18,71,49,19.311398
2018.03.19,69,49,18.767416
2018.03.20,65,49,17.679449
2018.03.21,73,49,19.855381
2018.03.22,71,49,19.311398
2018.03.23,67,49,18.223431
2018.03.24,56,49,15.231524
2018.03.25,61,49,17.677607
2018.03.26,64,49,18.546997
2018.03.27,63,49,18.257202
2018.03.28,59,49,17.098015
2018.03.29,62,49,17.967403
2018.03.30,58,49,16.808216
2018.03.31,76,49,22.024559
2018.04.01,79,52,23.047026
2018.04.02,58,52,16.920601
2018.04.03,76,52,22.17182
2018.04.04,59,52,17.212334
2018.04.05,68,52,19.837946
2018.04.06,63,52,18.379272
2018.04.07,64,52,18.671007
2018.04.08,65,53,18.382687
2018.04.09,65,53,18.382687
2018.04.10,63,53,17.817066
2018.04.11,77,53,21.776415
2018.04.12,69,53,19.513929
2018.04.13,78,53,22.059225
2018.04.14,74,53,20.927982
2018.04.15,81,56,23.960323
2018.04.16,86,56,25.439356
2018.04.17,64,56,18.931614
2018.04.18,67,56,19.819033
2018.04.19,71,56,21.002258
2018.04.20,63,56,18.635807
2018.04.21,64,56,18.931614
2018.04.22,57,50,16.33917
2018.04.23,57,50,16.33917
2018.04.24,66,50,18.919039
2018.04.25,69,50,19.778996
2018.04.26,64,50,18.345734
2018.04.27,70,50,20.065647
2018.04.28,74,50,21.212255
2018.04.29,75,50,21.736729
2018.04.30,72,50,20.867258
2018.05.01,57,50,16.519913
2018.05.02,73,50,21.157082
2018.05.03,61,50,17.679205
2018.05.04,57,50,16.519913
2018.05.05,57,50,16.519913
2018.05.06,81,56,23.256987
2018.05.07,70,56,20.098631
2018.05.08,86,56,24.692604
2018.05.09,50,56,14.356164
2018.05.10,62,56,17.801643
2018.05.11,81,56,23.256987
2018.05.12,81,56,23.256987
2018.05.13,70,54,20.088438
2018.05.14,72,54,20.662392
2018.05.15,64,54,18.366571
2018.05.16,72,54,20.662392
2018.05.17,81,54,23.245192
2018.05.18,40,54,11.479107
2018.05.19,94,54,26.975903
2018.05.20,57,56,16.144865
2018.05.21,86,56,24.358921
2018.05.22,73,56,20.676758
2018.05.23,71,56,20.110271
2018.05.24,72,56,20.393515
2018.05.25,91,56,25.775137
2018.05.26,68,56,19.260542
2018.05.27,73,60,21.369833
2018.05.28,71,60,20.784359
2018.05.29,81,60,23.711733
2018.05.30,74,60,21.662569
2018.05.31,92,60,26.931845
2018.06.01,78,60,22.833521
2018.06.02,68,60,19.906145
2018.06.03,85,54,24.343727
2018.06.04,89,54,25.489313
2018.06.05,78,54,22.338947
2018.06.06,66,54,18.902187
2018.06.07,58,54,16.611012
2018.06.08,61,54,17.470203
2018.06.09,57,54,16.324617
2018.06.10,74,57,21.668941
2018.06.11,73,57,21.37612
2018.06.12,68,57,19.912003
2018.06.13,74,57,21.668941
2018.06.14,83,57,24.304354
2018.06.15,77,57,22.547413
2018.06.16,61,57,17.862238
2018.06.17,79,57,22.688194
2018.06.18,55,57,15.795577
2018.06.19,54,57,15.508385
2018.06.20,81,57,23.262577
2018.06.21,96,57,27.570461
2018.06.22,87,57,24.985731
2018.06.23,68,57,19.529078
2018.06.24,60,52,17.173111
2018.06.25,75,52,21.466389
2018.06.26,79,52,22.611261
2018.06.27,64,52,18.317984
2018.06.28,65,52,18.604202
2018.06.29,63,52,18.031765
2018.06.30,70,52,20.035294
2018.07.01,70,51,19.90085
2018.07.02,74,51,21.038042
2018.07.03,68,51,19.332254
2018.07.04,58,51,16.489277
2018.07.05,69,51,19.616552
2018.07.06,69,51,19.616552
2018.07.07,62,51,17.626467
2018.07.08,76,48,21.971863
2018.07.09,59,48,17.057104
2018.07.10,47,48,13.587862
2018.07.11,64,48,18.502621
2018.07.12,61,48,17.635311
2018.07.13,72,48,20.815449
2018.07.14,56,48,16.189793
2018.07.15,69,46,19.612923
2018.07.16,67,46,19.044434
2018.07.17,75,46,21.318396
2018.07.18,50,46,14.212263
2018.07.19,58,46,16.486227
2018.07.20,52,46,14.780754
2018.07.21,53,46,15.064999
2018.07.22,65,56,18.736345
2018.07.23,65,56,18.736345
2018.07.24,55,56,15.853831
2018.07.25,92,56,26.519135
2018.07.26,84,56,24.213123
2018.07.27,58,56,16.718584
2018.07.28,90,56,25.942631
2018.07.29,61,54,17.36475
2018.07.30,82,54,23.342777
2018.07.31,75,54,21.3501
2018.08.01,77,54,21.919437
2018.08.02,71,54,20.21143
2018.08.03,61,54,17.36475
2018.08.04,70,54,19.926762
2018.08.05,69,57,20.008661
2018.08.06,63,57,18.268778
2018.08.07,87,57,25.228312
2018.08.08,78,57,22.618488
2018.08.09,84,57,24.35837
2018.08.10,69,57,20.008661
2018.08.11,65,57,18.84874
2018.08.12,71,52,20.450403
2018.08.13,62,52,17.858099
2018.08.14,61,52,17.570063
2018.08.15,57,52,16.417929
2018.08.16,84,52,24.194843
2018.08.17,66,52,19.010233
2018.08.18,72,52,20.738436
2018.08.19,64,59,18.808212
2018.08.20,96,59,28.21232
2018.08.21,81,59,23.804144
2018.08.22,70,59,20.571482
2018.08.23,64,59,18.808212
2018.08.24,78,59,22.922508
2018.08.25,73,59,21.453117
2018.08.26,78,56,22.661703
2018.08.27,69,56,20.04689
2018.08.28,73,56,21.20903
2018.08.29,81,56,23.533308
2018.08.30,74,56,21.499563
2018.08.31,60,56,17.432079
2018.09.01,70,56,20.337425
2018.09.02,73,57,21.086693
2018.09.03,89,57,25.708433
2018.09.04,53,57,15.309517
2018.09.05,65,57,18.775822
2018.09.06,76,57,21.95327
2018.09.07,83,57,23.975281
2018.09.08,78,57,22.530987
2018.09.09,66,59,18.685495
2018.09.10,54,59,15.288132
2018.09.11,97,59,27.462015
2018.09.12,82,59,23.215311
2018.09.13,95,59,26.895786
2018.09.14,76,59,21.51663
2018.09.15,76,59,21.51663
2018.09.16,77,58,22.50177
2018.09.17,69,58,20.163923
2018.09.18,66,58,19.287231
2018.09.19,82,58,23.962925
2018.09.20,78,58,22.794001
2018.09.21,79,58,23.086231
2018.09.22,69,58,20.163923
2018.09.23,70,58,20.032393
2018.09.24,72,58,20.604748
2018.09.25,100,58,28.617706
2018.09.26,81,58,23.180342
2018.09.27,82,58,23.466518
2018.09.28,77,58,22.035631
2018.09.29,49,58,14.022676
2018.09.30,50,54,14.290909
2018.10.01,76,54,21.722181
2018.10.02,72,54,20.578909
2018.10.03,73,54,20.864727
2018.10.04,79,54,22.579636
2018.10.05,61,54,17.43491
2018.10.06,84,54,24.008728
2018.10.07,88,55,25.721703
2018.10.08,68,55,19.875862
2018.10.09,57,55,16.660648
2018.10.10,76,55,22.214199
2018.10.11,59,55,17.245232
2018.10.12,67,55,19.58357
2018.10.13,78,55,22.798782
2018.10.14,60,57,17.466667
2018.10.15,74,57,21.542223
2018.10.16,71,57,20.668888
2018.10.17,79,57,22.99778
2018.10.18,79,57,22.99778
2018.10.19,67,57,19.504444
2018.10.20,83,57,24.162224
2018.10.21,48,58,13.893486
2018.10.22,83,58,24.024153
2018.10.23,75,58,21.708572
2018.10.24,75,58,21.708572
2018.10.25,66,58,19.103542
2018.10.26,97,58,28.076418
2018.10.27,81,58,23.445257
2018.10.28,75,54,21.833332
2018.10.29,64,54,18.631111
2018.10.30,81,54,23.58
2018.10.31,70,54,20.377777
2018.11.01,86,54,25.035555
2018.11.02,55,54,16.01111
2018.11.03,55,54,16.01111
2018.11.04,85,55,23.876219
2018.11.05,54,55,15.168421
2018.11.06,87,55,24.438011
2018.11.07,92,55,25.842495
2018.11.08,61,55,17.134699
2018.11.09,76,55,21.348148
2018.11.10,58,55,16.292009
2018.11.11,57,52,16.044794
2018.11.12,89,52,25.052397
2018.11.13,83,52,23.36347
2018.11.14,48,52,13.511404
2018.11.15,61,52,17.170742
2018.11.16,73,52,20.548594
2018.11.17,73,52,20.548594
2018.11.18,60,49,17.34865
2018.11.19,54,49,15.613785
2018.11.20,73,49,21.107523
2018.11.21,57,49,16.481218
2018.11.22,62,49,17.926939
2018.11.23,81,49,23.420677
2018.11.24,57,49,16.481218
2018.11.25,77,51,21.660507
2018.11.26,65,51,18.284843
2018.11.27,68,51,19.128759
2018.11.28,56,51,15.753097
2018.11.29,69,51,19.410065
2018.11.30,62,51,17.440928
2018.12.01,78,51,21.941813
2018.12.02,61,49,17.637794
2018.12.03,75,49,21.685812
2018.12.04,65,49,18.794371
2018.12.05,68,49,19.661804
2018.12.06,65,49,18.794371
2018.12.07,49,49,14.168065
2018.12.08,61,49,17.637794
2018.12.09,55,45,15.739077
2018.12.10,63,45,18.028397
2018.12.11,65,45,18.600729
2018.12.12,58,45,16.597572
2018.12.13,59,45,16.883738
2018.12.14,35,45,10.015777
2018.12.15,77,45,22.034708
2018.12.16,61,47,17.468699
2018.12.17,58,47,16.609581
2018.12.18,68,47,19.473303
2018.12.19,62,47,17.75507
2018.12.20,52,47,14.891349
2018.12.21,68,47,19.473303
2018.12.22,61,47,17.468699
2018.12.23,58,44,16.632439
2018.12.24,53,44,15.198608
2018.12.25,75,44,21.507463
2018.12.26,56,44,16.058907
2018.12.27,55,44,15.772141
2018.12.28,51,44,14.625075
2018.12.29,54,44,15.485373
2018.12.30,49,46,15.220309
2018.12.31,33,46,10.250413
2019.01.01,58,46,18.015877
2019.01.02,54,46,16.773403
2019.01.03,57,46,17.705257
2019.01.04,80,46,24.849485
2019.01.05,57,46,17.705257
2019.01.06,83,55,24.917294
2019.01.07,100,55,30.020834
2019.01.08,58,55,17.412085
2019.01.09,60,55,18.012503
2019.01.10,66,55,19.813751
2019.01.11,62,55,18.612917
2019.01.12,51,55,15.310627
2019.01.13,56,50,17.425177
2019.01.14,50,50,15.558195
2019.01.15,73,50,22.714964
2019.01.16,66,50,20.536818
2019.01.17,79,50,24.581947
2019.01.18,42,50,13.068883
2019.01.19,55,50,17.114014
2019.01.20,66,46,19.737766
2019.01.21,66,46,19.737766
2019.01.22,66,46,19.737766
2019.01.23,58,46,17.34531
2019.01.24,57,46,17.046253
2019.01.25,49,46,14.653796
2019.01.26,41,46,12.26134
2019.01.27,54,46,16.270201
2019.01.28,59,46,17.776699
2019.01.29,62,46,18.680601
2019.01.30,65,46,19.584501
2019.01.31,58,46,17.475399
2019.02.01,55,46,16.571501
2019.02.02,47,46,14.1611
2019.02.03,51,44,15.191939
2019.02.04,65,44,19.362274
2019.02.05,63,44,18.766514
2019.02.06,62,44,18.468632
2019.02.07,49,44,14.596176
2019.02.08,57,44,16.979225
2019.02.09,40,44,11.915246
2019.02.10,66,45,19.502256
2019.02.11,51,45,15.069926
2019.02.12,56,45,16.547369
2019.02.13,67,45,19.797745
2019.02.14,53,45,15.660903
2019.02.15,49,45,14.478948
2019.02.16,57,45,16.842857
2019.02.17,54,54,16.75421
2019.02.18,59,54,18.305525
2019.02.19,51,54,15.823421
2019.02.20,94,54,29.164734
2019.02.21,65,54,20.167105
2019.02.22,77,54,23.890261
2019.02.23,56,54,17.374737
2019.02.24,60,49,18.696115
2019.02.25,72,49,22.435339
2019.02.26,56,49,17.449709
2019.02.27,64,49,19.942524
2019.02.28,70,49,21.812136
2019.03.01,54,49,16.826506
2019.03.02,36,49,11.217669
2019.03.03,61,51,18.566788
2019.03.04,67,51,20.39303
2019.03.05,75,51,22.82802
2019.03.06,54,51,16.436174
2019.03.07,65,51,19.784285
2019.03.08,52,51,15.827427
2019.03.09,65,51,19.784285
2019.03.10,37,52,11.353334
2019.03.11,78,52,23.934055
2019.03.12,59,52,18.103966
2019.03.13,71,52,21.786127
2019.03.14,47,52,14.421803
2019.03.15,70,52,21.47928
2019.03.16,82,52,25.161442
2019.03.17,71,52,21.737167
2019.03.18,61,52,18.675594
2019.03.19,70,52,21.431009
2019.03.20,46,52,14.083236
2019.03.21,72,52,22.043325
2019.03.22,64,52,19.594067
2019.03.23,61,52,18.675594
2019.03.24,68,53,20.350172
2019.03.25,64,53,19.153103
2019.03.26,79,53,23.642113
2019.03.27,55,53,16.459698
2019.03.28,63,53,18.853836
2019.03.29,59,53,17.656767
2019.03.30,76,53,22.74431
2019.03.31,55,50,16.678242
2019.04.01,37,50,11.219908
2019.04.02,59,50,17.891205
2019.04.03,54,50,16.375
2019.04.04,88,50,26.685184
2019.04.05,71,50,21.530092
2019.04.06,68,50,20.620371
2019.04.07,46,49,14.230072
2019.04.08,74,49,22.891855
2019.04.09,65,49,20.107712
2019.04.10,64,49,19.798361
2019.04.11,41,49,12.683325
2019.04.12,74,49,22.891855
2019.04.13,51,49,15.776819
2019.04.14,57,55,17.401905
2019.04.15,56,55,17.096609
2019.04.16,75,55,22.897245
2019.04.17,63,55,19.233686
2019.04.18,80,55,24.423729
2019.04.19,70,55,21.370762
2019.04.20,71,55,21.67606
2019.04.21,50,48,15.374084
2019.04.22,73,48,22.446161
2019.04.23,54,48,16.60401
2019.04.24,61,48,18.756382
2019.04.25,56,48,17.218973
2019.04.26,54,48,16.60401
2019.04.27,61,48,18.756382
2019.04.28,34,45,10.021501
2019.04.29,63,45,18.569252
2019.04.30,60,45,17.684999
2019.05.01,45,45,13.26375
2019.05.02,57,45,16.800751
2019.05.03,83,45,24.464252
2019.05.04,58,45,17.095501
2019.05.05,51,49,15.405601
2019.05.06,53,49,16.009741
2019.05.07,53,49,16.009741
2019.05.08,76,49,22.957365
2019.05.09,68,49,20.5408
2019.05.10,61,49,18.426306
2019.05.11,63,49,19.030447
2019.05.12,80,60,24.277994
2019.05.13,86,60,26.098843
2019.05.14,87,60,26.402317
2019.05.15,53,60,16.084169
2019.05.16,72,60,21.850195
2019.05.17,57,60,17.298071
2019.05.18,83,60,25.188416
2019.05.19,62,58,18.437416
2019.05.20,73,58,21.708572
2019.05.21,59,58,17.545284
2019.05.22,80,58,23.790216
2019.05.23,80,58,23.790216
2019.05.24,70,58,20.816439
2019.05.25,87,58,25.871861
2019.05.26,52,51,15.579014
2019.05.27,78,51,23.368519
2019.05.28,61,51,18.275381
2019.05.29,62,51,18.574976
2019.05.30,63,51,18.874573
2019.05.31,70,51,20.971748
2019.06.01,60,51,17.975784
2019.06.02,81,51,24.542448
2019.06.03,47,51,14.240681
2019.06.04,74,51,22.421497
2019.06.05,70,51,21.209524
2019.06.06,56,51,16.967621
2019.06.07,62,51,18.785578
2019.06.08,51,51,15.452653
2019.06.09,62,51,19.221439
2019.06.10,65,51,20.151508
2019.06.11,58,51,17.981346
2019.06.12,64,51,19.841486
2019.06.13,47,51,14.571091
2019.06.14,66,51,20.461531
2019.06.15,69,51,21.391602
2019.06.16,35,43,10.744143
2019.06.17,62,43,19.03248
2019.06.18,57,43,17.497602
2019.06.19,63,43,19.339455
2019.06.20,60,43,18.41853
2019.06.21,47,43,14.427848
2019.06.22,43,43,13.199945
2019.06.23,50,55,15.010417
2019.06.24,83,55,24.917294
2019.06.25,76,55,22.815834
2019.06.26,71,55,21.314793
2019.06.27,67,55,20.11396
2019.06.28,68,55,20.414167
2019.06.29,65,55,19.513542
2019.06.30,60,52,18.705723
2019.07.01,57,52,17.770435
2019.07.02,68,52,21.199818
2019.07.03,70,52,21.823341
2019.07.04,65,52,20.264532
2019.07.05,45,52,14.029291
2019.07.06,72,52,22.446867
2019.07.07,60,59,18.774899
2019.07.08,68,59,21.278219
2019.07.09,85,59,26.597773
2019.07.10,79,59,24.720285
2019.07.11,66,59,20.65239
2019.07.12,71,59,22.216965
2019.07.13,65,59,20.339474
2019.07.14,52,47,16.418667
2019.07.15,51,47,16.102922
2019.07.16,61,47,19.260359
2019.07.17,50,47,15.787179
2019.07.18,60,47,18.944614
2019.07.19,61,47,19.260359
2019.07.20,55,47,17.365896
2019.07.21,52,46,16.448925
2019.07.22,51,46,16.132599
2019.07.23,53,46,16.765249
2019.07.24,62,46,19.612179
2019.07.25,58,46,18.346878
2019.07.26,45,46,14.234647
2019.07.27,60,46,18.979528
2019.07.28,55,47,16.087173
2019.07.29,53,47,15.502186
2019.07.30,74,47,21.644562
2019.07.31,66,47,19.304609
2019.08.01,56,47,16.379667
2019.08.02,65,47,19.012114
2019.08.03,52,47,15.209692
2019.08.04,54,44,16.82465
2019.08.05,67,44,20.875029
2019.08.06,64,44,19.940325
2019.08.07,50,44,15.57838
2019.08.08,48,44,14.955243
2019.08.09,53,44,16.513083
2019.08.10,34,44,10.593298
2019.08.11,47,44,15.008754
2019.08.12,62,44,19.798782
2019.08.13,57,44,18.202106
2019.08.14,50,44,15.966759
2019.08.15,44,44,14.050748
2019.08.16,49,44,15.647425
2019.08.17,52,44,16.605429
2019.08.18,59,53,18.493771
2019.08.19,56,53,17.553408
2019.08.20,67,53,21.0014
2019.08.21,72,53,22.568668
2019.08.22,64,53,20.061039
2019.08.23,74,53,23.195576
2019.08.24,51,53,15.986139
2019.08.25,59,52,18.563881
2019.08.26,56,52,17.619953
2019.08.27,57,52,17.934595
2019.08.28,79,52,24.856722
2019.08.29,62,52,19.507805
2019.08.30,62,52,19.507805
2019.08.31,58,52,18.249237
2019.09.01,64,54,20.21143
2019.09.02,60,54,18.948215
2019.09.03,71,54,22.422054
2019.09.04,66,54,20.843037
2019.09.05,65,54,20.527233
2019.09.06,64,54,20.21143
2019.09.07,58,54,18.316608
2019.09.08,46,43,13.709948
2019.09.09,58,43,17.286455
2019.09.10,44,43,13.113863
2019.09.11,67,43,19.968836
2019.09.12,50,43,14.902117
2019.09.13,57,43,16.988413
2019.09.14,56,43,16.690371
2019.09.15,63,51,19.668365
2019.09.16,73,51,22.790329
2019.09.17,52,51,16.234207
2019.09.18,66,51,20.604954
2019.09.19,48,51,14.985421
2019.09.20,55,51,17.170794
2019.09.21,71,51,22.165936
2019.09.22,52,50,16.104021
2019.09.23,61,50,18.891254
2019.09.24,92,50,28.491726
2019.09.25,67,50,20.749411
2019.09.26,55,50,17.033098
2019.09.27,52,50,16.104021
2019.09.28,44,50,13.626478
2019.09.29,67,48,20.551025
2019.09.30,62,48,19.017366
2019.10.01,57,48,17.483707
2019.10.02,55,48,16.870243
2019.10.03,63,48,19.324099
2019.10.04,53,48,16.256781
2019.10.05,53,48,16.256781
2019.10.06,62,45,19.287071
2019.10.07,60,45,18.664907
2019.10.08,54,45,16.798418
2019.10.09,53,45,16.487335
2019.10.10,59,45,18.353827
2019.10.11,57,45,17.731663
2019.10.12,34,45,10.576781
2019.10.13,49,48,15.215407
2019.10.14,57,48,17.699554
2019.10.15,52,48,16.146963
2019.10.16,51,48,15.836445
2019.10.17,65,48,20.183702
2019.10.18,72,48,22.357332
2019.10.19,59,48,18.320593
2019.10.20,35,48,11.286155
2019.10.21,69,48,22.249847
2019.10.22,62,48,19.992617
2019.10.23,60,48,19.347692
2019.10.24,60,48,19.347692
2019.10.25,50,48,16.123077
2019.10.26,54,48,17.412924
2019.10.27,55,46,17.172541
2019.10.28,69,46,21.543732
2019.10.29,62,46,19.358137
2019.10.30,63,46,19.670364
2019.10.31,46,46,14.362488
2019.11.01,51,46,15.923629
2019.11.02,40,46,12.48912
2019.11.03,41,50,12.788095
2019.11.04,48,50,14.971429
2019.11.05,100,50,31.190475
2019.11.06,74,50,23.080952
2019.11.07,55,50,17.154762
2019.11.08,40,50,12.476191
2019.11.09,62,50,19.338095
2019.11.10,46,45,14.618329
2019.11.11,51,45,16.207277
2019.11.12,64,45,20.338545
2019.11.13,54,45,17.160646
2019.11.14,48,45,15.253908
2019.11.15,60,45,19.067387
2019.11.16,48,45,15.253908
2019.11.17,53,49,16.435122
2019.11.18,71,49,22.016861
2019.11.19,61,49,18.915894
2019.11.20,42,49,13.024057
2019.11.21,63,49,19.536087
2019.11.22,60,49,18.605797
2019.11.23,64,49,19.846184
2019.11.24,54,51,16.780186
2019.11.25,60,51,18.644651
2019.11.26,60,51,18.644651
2019.11.27,71,51,22.062838
2019.11.28,57,51,17.71242
2019.11.29,70,51,21.752094
2019.11.30,58,51,18.023163
2019.12.01,52,47,16.088644
2019.12.02,56,47,17.326231
2019.12.03,49,47,15.160452
2019.12.04,87,47,26.917538
2019.12.05,43,47,13.30407
2019.12.06,51,47,15.779246
2019.12.07,60,47,18.563818
2019.12.08,62,45,18.695141
2019.12.09,45,45,13.569054
2019.12.10,63,45,18.996675
2019.12.11,67,45,20.202814
2019.12.12,58,45,17.489002
2019.12.13,47,45,14.172122
2019.12.14,49,45,14.775191
2019.12.15,60,48,19.102787
2019.12.16,49,48,15.600609
2019.12.17,57,48,18.147648
2019.12.18,46,48,14.64547
2019.12.19,69,48,21.968204
2019.12.20,64,48,20.376305
2019.12.21,50,48,15.918988
2019.12.22,41,43,12.974888
2019.12.23,54,43,17.088877
2019.12.24,51,43,16.139494
2019.12.25,47,43,14.873652
2019.12.26,67,43,21.202866
2019.12.27,55,43,17.405336
2019.12.28,41,43,12.974888
2019.12.29,54,38,16.696398
2019.12.30,53,38,16.387205
2019.12.31,31,38,9.5849695
2020.01.01,43,38,13.29528
2020.01.02,39,38,12.05851
2020.01.03,52,38,16.078012
2020.01.04,50,38,15.459628
